"author","title","post_time","like","hate","article"
"poppylove","Re: [問卦] 說穿了李靚蕾就是想要錢嘛","Thu Dec 23 00:28:52 2021","392","73","試問一句，哪個女人不用工作伸伸腿生三個然後每個月幾十萬領養費又有保母又有司機還
吃香喝辣的？
幾個女明星起碼自己辛苦唱唱跳跳賺錢，李靚蕾對社會有任何貢獻沒有？娛樂大眾了沒有
！
根據離婚協議分錢還不滿足，還想要更多，你不如去搶好了。
你們覺得土匪去搶錢也搶不過她吧？人家做強盜還要冒著被抓的風險，也算出生入死，她
李靚蕾到底憑什麼拿這麼多錢？
說白了李靚蕾這種只是社會的寄生蟲而已，還振振有詞說自己做家務養孩子該得的，拜託
，那些全職主婦，有這麼多錢拿？再說她又是司機又是保姆的，到底怎麼勞動得到報酬了
？力宏的錢也是母親在管，孩子有保母和司機帶，飯也有保母煮，大嘴蕾到底付出了什麼
？
說真的，大嘴蕾真的那麼忙哪有空監視力宏一舉一動，難道她的勞動就是監視力宏？大嘴
蕾運用心理學動動手寫幾千字就豪宅到手，這財富積累速度真是比土匪太快吧？？
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 202.75.251.150 (澳門)
"
"miyatan","Re: [新聞] 明年7月起不准用保麗龍飲料杯 環保署：…","Thu Dec 23 00:10:40 2021","84","67","※ 引述《miyatan ()》之銘言：
再延伸一下
全球的塑膠資源回收業都因為2018年1月1日起中國禁收而崩潰
https://zh.wikipedia.org/wiki/%E6%B4%8B%E5%9E%83%E5%9C%BE
2021年中國全部固體廢棄物全禁了
同一年, 台灣進口廢棄物爆增
然後回收就崩盤了
2019法規有改嚴一點, 但效果還是有限
如果有注意的人應該會發現到
以前都有人在四處撿回收, 這幾年都沒有了
https://tw.inv.appledaily.com/waronwaste/
https://tw.appledaily.com/life/20200115/MF7THPJ3DTHQGKOLF7QSIFPL4Q/
然後現在焚化爐也崩盤了
https://udn.com/news/story/122578/5921880
「經濟部未及早部署」台商回來了 事業廢棄物大增沒人管
https://udn.com/news/story/122578/5921961
探索新聞／高雄市拒收 事業廢棄物全台逃竄
https://opinion.udn.com/opinion/story/121063/5844263
廢棄物的假再利用，真棄置：全台都變我們的垃圾場？
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 218.173.141.173 (臺灣)
"
"Su22","[新聞] 「五毛憤青聚集地」鐵血社區將被永久關閉","Wed Dec 22 23:59:36 2021","536","6","備註請放最後面 違者新聞文章刪除
1.媒體來源:
※ 例如蘋果日報、自由時報（請參考版規下方的核准媒體名單）
大紀元
2.記者署名:
※ 若新聞沒有記者名字或編輯名字，請勿張貼，否則會被水桶14天
※ 外電至少要有來源或編輯 如:法新社
李淨
3.完整新聞標題:
※ 標題沒有完整寫出來 ---> 依照板規刪除文章
「五毛憤青聚集地」鐵血社區將被永久關閉
4.完整新聞內文:
※ 社論特稿都不能貼！違者刪除（政治類水桶3個月)，貼廣告也會被刪除喔！可詳看版規
擁有近二十年歷史的鐵血社區即將永久關閉，這個中國最大的軍迷社區，曾被認為是中共
「五毛」和憤青的聚集地。
12月20日，鐵血社區發布聲明稱，網站將於2021年12月20日停止用戶發帖、回帖功能，
2022年3月1日起，鐵血社區將正式永久關閉。
聲明稱，鐵血社區正式停服前，用戶可登錄帳號下載歷史帖文、轉移重要的個人信息，數
據將保留3個月。
對於網站關閉的具體原因，鐵血社區在聲明中沒有透露詳情，只提到，「在移動互聯和萬
物互聯的熱潮中，我們沒能跟上時代的發展」。
不過，由於中共當局近期持續打壓網絡平台，有網友猜測鐵血社區被關閉或是「遭遇社會
主義鐵拳」。還有網友說，「預示中共在海外戰狼戰術徹底失敗，五毛快失業了！」
資料顯示，鐵血社區所屬的鐵血網創立於2001年，網站創始人是現任總裁蔣磊。2002年，
成立鐵血軍事社區。2004年，「保釣風波」把鐵血推向風口浪尖，成為中共「五毛」、憤
青聚集地。據千龍網報導，《戰狼2》和《建軍大業》的編劇亦是出自於鐵血網。
2004年北京鐵血科技股份公司（下稱「鐵血科技」）成立。2015年11月，鐵血科技掛牌新
三板。自掛牌後，曾先後接受東方富海、經緯中國、光線傳媒、人民網等多家機構投資。
數據顯示，鐵血科技此前曾連年虧損。今年8月份，鐵血科技的半年報顯示，公司營收和
淨利均有增長，同比扭虧為盈。但此時，該公司卻要將鐵血網的重要社區關閉。
關閉鐵血社區的背後 網友指出原因
鐵血社區將關閉的消息發出後，中國社會化問答網站知乎網貼出一條題為「如何看待鐵血
社區宣布將於2022年3月1日正式永久關閉？」的帖子，引起網友的關注。
有網友跟貼說，「（鐵血）社區和BBS等社交平台關閉的主要原因，是網站的商業模式無
法適應監管的不斷加強，雖然網站流量很大，但是人力資源投入也很大，主要都是人工審
核之類的，獲得的收入都不夠付員工工資。」
同時，該網友還提到，「審核人員的素質也無法保證所有的信息都能達到監管部門的要求
，而一旦出現審核不達標的情況，就會遭遇重拳打擊，實際上，大多數鍵政類社區都會遇
到類似的問題，估計都會一個一個地關閉。」
中共管控鐵血網等互聯網平台的兩大措施
其實，早在中國互聯網興起的初期，中共就已經開始加強對中國互聯網企業的監管。
2010年，鐵血網成立了中共黨支部。2012年，北京市宣傳部和市網信辦等機構共同成立了
首都互聯網協會黨委，鐵血網是該協會的105家會員單位之一，鐵血網總裁蔣磊成為該協
會的名譽會長。
2017年8月，中共官媒《人民日報》旗下的「人民網」宣布與北京鐵血科技股份公司簽署
了《戰略框架協議》，占鐵血科技總股本的1.5%，其有權推薦一名董事並審查鐵血網的內
容。這是中共於2013年提出的在少數特定領域建立國家特殊管理股制度的一部分。
中共輿論管控收緊
近期，中共當局全面收緊對網絡輿論的管控。中國社交平台微博、微信、豆瓣和知乎都先
後接到中共監管機構的整改令，並多次遭到罰款。
12月20日，中國社會化問答網站知乎網被北京市網信辦約談處罰，原因是多次發布或者傳
輸中共禁止的信息。當天，熱門中概股普跌，其中知乎跌近10%。
今年8月27日，中共網信辦宣布開展清朗商業網站平台和「自媒體」違規採編發布財經類
信息專項整治，財經類「自媒體」帳號、主要公眾帳號平台、主要商業網站平台財經版塊
、主要財經資訊平台等4類成重點打擊對象。
當局聲稱，這些財經帳號發布的消息「歪曲解讀」中共財經方針政策、宏觀經濟數據，「
唱空」中國金融市場、「唱衰」中國經濟等；還有帳號轉載搬運境外解讀中國財經領域熱
點的報導評論等。
在中共的第一輪專項整治中，有近3000個「自媒體」帳號被處置，其中，1,793個帳號被
關停封禁。
5.完整新聞連結 (或短網址):
※ 當新聞連結過長時，需提供短網址方便網友點擊
https://www.epochtimes.com/b5/21/12/21/n13451336.htm

6.備註:
※ 一個人一天只能張貼一則新聞(以天為單位)，被刪或自刪也算額度內，超貼者水桶，請注意
※ 備註請勿張貼三日內新聞(包含連結、標題等)

--
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 118.161.234.147 (臺灣)
"
"LJer","[新聞] 給我熱茶好嗎？男闖串燒店幫收拾　再討","Wed Dec 22 23:50:16 2021","229","168","給我熱茶好嗎？男闖串燒店幫收拾　再討食
https://news.tvbs.com.tw/amp/local/1666133
記者 徐筠庭 報導
宜蘭礁溪最近常常出現一名男子進到餐廳索取紙筆，寫紙條表明自己是瘖啞人士、剛出獄，
想要東西吃，從熱茶到滷肉飯、串燒都有，不過有人遇到男子，有天突然進到店裡，開始幫
忙打掃環境，還噓寒問暖「還沒休息嗎？」，讓店家嚇了一跳！
一名身穿藍綠色外套的男子進到店裡，頻頻向其他人點頭示意，比手畫腳，想要借個紙筆，
隨後坐在位置上開始振筆疾書，給了老闆。
上頭稍微潦草的字跡寫著，公主王子您們好，我前次蒙恩索賜，今日冒雨前來，能否再次敦
賜，更註記自己是聾啞人士。
串燒店老闆：「我們就像往年一樣這樣子，就拿給他(食物)這樣子，他就在外面等，(男子)
會稍微幫我們整理一些椅子啦，桌子啦，之類的這樣子。」
就在這個月4日晚間十點多，男子來到宜蘭礁溪一間串燒店，透過紙條想要食物，只是打開
當地社團看看，發現不只一間店遇到同一個人，同樣筆跡，但這次說自己一早剛出獄，鄉民
能否敦賜一杯熱的飲料。
串燒店老闆：「也有店家也是跟我一樣，出自於愛心，給他一碗滷肉飯啦，貢丸湯啊，或是
咖啡啊。」
老闆更說，有次他來寫紙條表示，小女兒生日，她喜歡吃烤肉還點了餐，剛好當天店裡有放
蛋糕，給了一塊提拉米蘇，但有次他來光顧確實被嚇到。
串燒店老闆：「他就幫我們收拾一下東西，收拾一些碗盤啊，之後跟我太太說，嗯，還沒休
息喔，我太太就嚇一跳就看一下。」
畢竟這樣直接闖進店裡，開始收東西，確實會嚇到不少人，對此，警方表示沒有接獲相關報
案，但若他濫用別人愛心，用假理由來要錢，恐怕就會涉犯詐欺罪。
備註：

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.138.180.249 (臺灣)
"
"derekhsu","[爆卦] 疫情整理:確診增速超同期 全球同步大爆發","Wed Dec 22 23:38:11 2021","438","169","全球趨勢
* 昨天全球新增確診病例數大幅爆發，已經超過今年上一波也就是今年暑假的最高峰，創
下5月份以來的新高，同時超過去年聖誕節前同期，去年一直到12/31日新增確診病例數才
超過今天，但索性死亡病例數依然持續下降，尚未出現反轉趨勢。
* 昨天新增確診病例數創下歷史新高的國家：西班牙、丹麥、加拿大、澳洲、肯亞、衣索
匹亞、莫三比克、布吉納法索、冰島
* 昨天新增死亡病例數創下歷史新高的國家：無
* 昨天新增確診病例數創下近期新高的國家：美國、義大利、阿根廷、衣索匹亞、莫三比
克、尚比亞、馬拉威、安哥拉、巴拿馬、迦納、阿拉伯聯合大公國、蒲隆地、烏拉圭、馬
爾他、摩洛哥、烏干達、冰島、剛果、阿爾及利亞、沙烏地阿拉伯、象牙海岸、多哥
* 昨天新增死亡病例數創下近期新高的國家：西班牙、義大利
* 昨天新增確診病例數創下近期新低的國家：俄羅斯、荷蘭、比利時、印度
* 昨天新增死亡病例數創下近期新低的國家：俄羅斯、荷蘭、捷克、印度
* 昨天新增確診病例數大幅增加的國家：法國、西班牙、加拿大、阿根廷、澳洲、肯亞、
衣索匹亞、莫三比克、尚比亞、馬拉威、阿拉伯聯合大公國、馬爾他、象牙海岸
* 昨天新增死亡病例數大幅增加的國家：無
* Omicron擴散全美，以此速度今年結束前delta的變種將幾乎在美國消失，南非從發現
Omicron到Omicron完全消滅delta大約只用了1個月，美國的死亡病例數開始上升。
* 西歐的疫情持續大幅惡化，英國維持每日確診9萬例，西班牙新增確診病例數直接大爆
噴，死亡病例數也恢復到將近100例。
* 義大新增確診病例數突破3萬，死亡病例數超過150例。
* 南非的新增確診病例數開始比上週出現下降，但死亡病例數卻出現大幅上升狀況，但南
非的確診病例數下降主要是因為檢驗數的減少，目前陽性率仍高達30%。
* 加拿大與北美相同，疫情進入大爆發週期，創下歷史新高。
* 丹麥昨天新增確診病例數大爆噴，新增確診病例數超過全國人口2/1000。
* 南美阿根廷成為南美洲第一個疫情全面大反撲的國家，新增確診病例數創下8月以來新
高，逼近10000例。
* 澳洲確診病例數續噴，幾乎看不到終點，但死亡病例數仍沒有上升趨勢，因此澳洲政府
決定繼續共存下去，不實施封城。
* 整個非洲除了北非的少數地區外全面進入超級大爆發期，死亡病例數同步上升。
* 中東地區包括沙烏地阿拉伯在內多國新增確診病例數回升。
全球新聞
* 完全接種疫苗的遊輪在登機前也必須證明自己的Covid呈陰性，目前已經爆發了近50例
病例。 https://t.co/l1ek7masxz
* 美國司法部表示，一旦緊急狀態解除，因冠狀病毒大流行而被遣返回家的聯邦囚犯將不
會被迫重返監獄 https://t.co/wigEM5PE57
* 澳大利亞總理表示，即便病例激增，該國不會重返封鎖狀態。
* 根據一項新數據，冠狀病毒的Omicron變種似乎不比Delta病毒嚴重，再次感染的機率比
Delta病毒再次感染的機率高出5倍以上
* 拜登在關於冠狀病毒的演講中一直咳嗽，即使白宮工作人員聲稱他與一名後來被檢測出
冠狀病毒陽性的人接觸後沒有症狀。 https://t.co/abY0SS932E

(括號內為週確診病例數變化率)
0. 全球
761,259確診(5/8後新高, 11%) 7,486死亡(-5%) 599,525復原
1. 美國
181,264確診(9/3後新高, 29%) 1,811死亡(3%) 77,498復原
* 佛羅里達州新增確診病例數大幅爆發，創下今年9月以來新高。
* 俄亥俄州新增確診病例數大幅爆發，創下今年1月以來新高。
2. 英國
90,629確診(歷史第三, 64%) 172死亡(1%) 46,557復原
3. 法國
72,832確診(歷史第二, 10%) 229死亡(19%) 49,386復原
* 法國昨天新增確診病例數大幅增加。
4. 西班牙
49,823確診(歷史新高, 7/13後新高, 83%) 94死亡(10/5後新高, 13%) 6,636復原
* 西班牙昨天新增確診病例數大幅增加。
5. 德國
35,049確診(-18%) 516死亡(-8%) 65,500復原
6. 義大利
30,798確診(11/27後新高, 42%) 153死亡(5/27後新高, 26%) 16,189復原
7. 俄羅斯
25,907確診(10/4後新低, -8%) 1,027死亡(10/19後新低, -7%) 40,219復原
8. 土耳其
19,859確診(-5%) 187死亡(-1%) 25,532復原
9. 越南
16,325確診(歷史第三, 2%) 250死亡(5%) 50,191復原
10. 南非
15,423確診(-17%) 35死亡(86%) 16,809復原
12. 丹麥
13,057確診(歷史新高, 2/9後新高, 46%) 17死亡(9%) 6,316復原
* 丹麥昨天新增確診病例數超過全國人口2/1000。
13. 加拿大
12,813確診(歷史新高, 1/3後新高, 113%) 22死亡(-18%) 4,388復原
* 加拿大昨天新增確診病例數大幅增加。
14. 阿根廷
9,336確診(8/19後新高, 87%) 23死亡(3%) 2,913復原
阿根廷昨天新增確診病例數大幅增加。
15. 荷蘭
9,304確診(11/3後新低, -19%) 30死亡(11/21後新低, -28%) 20,607復原
16. 捷克
8,586確診(-26%) 32死亡(10/30後新低, -19%) 397復原
18. 比利時
6,198確診(11/1後新低, -36%) 39死亡(-20%) 13,776復原
20. 印度
5,914確診(2020/5/16後新低, -11%) 54死亡(2020/4/21後新低, 0%) 8,043復原
26. 澳洲
4,522確診(歷史新高, 117%) 8死亡(-15%) 1,529復原
* 澳洲昨天新增確診病例數大幅增加。
32. 肯亞
2,844確診(歷史新高, 746%) 1死亡(-58%) 159復原
肯亞昨天新增確診病例數大幅增加。
38. 衣索匹亞
2,323確診(歷史新高, 4/1後新高, 428%) 5死亡(3%) 109復原
衣索匹亞昨天新增確診病例數大幅增加。
39. 莫三比克
2,068確診(歷史新高, 7/30後新高, 234%) 5死亡(200%) 33復原
莫三比克昨天新增確診病例數大幅增加。
42. 尚比亞
1,906確診(7/13後新高, 450%) 1死亡(367%) 137復原
尚比亞昨天新增確診病例數大幅增加。
54. 馬拉威
943確診(7/22後新高, 492%) 1死亡(0%) 1,906復原
馬拉威昨天新增確診病例數大幅增加。
70. 安哥拉
480確診(10/6後新高, 527%) 0死亡(-50%) 57復原
71. 巴拿馬
487確診(9/1後新高) 5死亡 309復原
73. 迦納
477確診(10/16後新高) 4死亡 45復原
74. 阿拉伯聯合大公國
452確診(9/18後新高) 2死亡 198復原
* 阿拉伯聯合大公國昨天新增確診病例數大幅增加。
75. 蒲隆地
427確診(9/24後新高, 324%) 0死亡(0%) 0復原
76. 烏拉圭
415確診(7/13後新高, 38%) 1死亡(22%) 249復原
78. 馬爾他
386確診(歷史第二, 3/10後新高, 184%) 0死亡(-100%) 71復原
馬爾他昨天新增確診病例數大幅增加。
79. 摩洛哥
381確診(10/27後新高, 59%) 4死亡(60%) 186復原
81. 布吉納法索
368確診(歷史新高, 9%) 21死亡(250%) 324復原
82. 烏干達
357確診(8/21後新高, 278%) 0死亡(-55%) 26復原
88. 冰島
325確診(歷史新高, 60%) 0死亡(0%) 119復原
89. 剛果
311確診(11/1後新高, 42,400%) 2死亡(800%) 0復原
90. 阿爾及利亞
310確診(9/9後新高, 30%) 8死亡(5%) 192復原
100. 沙烏地阿拉伯
222確診(8/31後新高, 126%) 1死亡(0%) 106復原
104. 象牙海岸
170確診(9/17後新高, 423%) 0死亡(0%) 17復原
* 象牙海岸昨天新增確診病例數大幅增加。
105. 多哥
169確診(9/17後新高, 450%) 1死亡(300%) 9復原
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 175.181.111.207 (臺灣)
"
"O300","[新聞] 日本新現象「東橫小孩」夜混新宿.有家歸","Wed Dec 22 23:22:24 2021","500","190","
1.媒體來源:
TVBS
2.記者署名:
李宜蓉
3.完整新聞標題:
日本新現象「東橫小孩」夜混新宿.有家歸不得
4.完整新聞內文:
日本出現新的社會現象，稱為「東橫小孩」。未成年因在家庭、學校失去認同與存在感，決
定離開家園與校園，終日流連街頭。而東橫小孩指的是聚集在新宿東寶大樓周邊的年輕人，
有著相同的價值觀與生活背景，因此互相取暖、尋求認同感。但深夜流連街頭，也讓引發各
種犯罪問題，讓東橫小孩成為治安隱憂之一。
深夜12點的東京歌舞伎町，該是人們回家休息的時間，穿著國、高中制服的學生，卻正準備
開始享受夜生活。
NHK記者：「你什麼時間開始在這混的？」
東橫小孩：「我自己差不多是9月中。在社群網上認識了一些人，然後到這邊又交到一些朋
友，為了跟這邊的朋友玩所以就來了。」
少年口中的「這邊」，指的是新宿東寶大樓周邊區域，年輕人稱為「東橫」，而到這打滾的
的青少年，則被稱為「東橫小孩」。
NHK記者：「你現在幾歲？」
東橫小孩：「我嗎？13歲，反正家裡不要我啦。這是被我家長砍的傷痕。」
乍看起來，東橫小孩像是一群不良少年，但是他們其實各有苦衷。
東橫小孩 由里香：「因為我是轉學生，同學就開始鬧我，沒有要放過我的意思。去上個學
還要被詛咒去死，學校也沒怎麼想要管，我也只能放棄人生啊。」
受家暴的、被父母逐出家門的、在學校遭霸凌的，對人生失望透頂時，透過社群網的交流，
這些孩子都聚集到了東橫。
東橫小孩 由里香：「我在推特上遇到跟我一樣處境的人，就開始聊起來，他說『我在東橫
這邊，妳過來吧』，我回說『等我打工下班就過去』，就這樣我開始在這邊了。」
東橫小孩大多擁有相同的背景與價值觀，尤其疫情間，許多青少年失去原本交友圈，讓「東
橫族」發展到超過百人的規模。
東橫小孩 由里香：「在這裡很舒服啊，大家想法都差不多，都能互相理解。一般都會覺得
應該就是要去上學啊，但在這裡大家會覺得怎麼可能去上學，會得到認同，不會覺得自己很
突兀，大家也很好聊。」
不是不回家，而是有家歸不得；不是不上學，而是越學越痛苦。這些大人不懂的痛，東橫小
孩彼此療傷，有事互挺，有房共住。
東橫小孩 蕾米：「帶人進房完全不會被發現，而且服務人員也不會管，所以大家都會帶人
進去，費用再平均分攤就好。」
如果晚了、累了，歌舞伎町有得是廉價商務旅館，隨便租間房，偷偷帶人進去，一天就這樣
混過去了。沒錢時，有工的打工，沒工打的，就從事性交易賺快錢。
東橫小孩 蕾米：「一次大概5千到7千日圓，但最近生意不太好做，差不多就5千日圓吧。大
多都是上班族，穿著西裝那種，傍晚來找對象的人最多，他們會說只要陪睡就好，有時候會
遇到說只要一起睡覺就可以，然後對方想要硬來，我說反正就是不行啦，結果他就跑了，我
也沒拿到錢。」
雖然東橫小孩只是想來喘口氣，但生活還是要過，未成年深夜聚集、不回家，便使東橫一代
犯罪或意外頻傳，東橫小孩也成為東京新的社會問題。為了管理治安，警方出動大批人力進
行勸導，雖然有些人被成功勸回家，但根本問題沒被解決，惡性循環之下，東橫還是最溫暖
的地方。而東橫小孩其實只是冰山一角，近來東橫族出現擴散現象，無家可歸的青少年陸續
出沒在首都圈其他城市，繼續過一天算一天的日子。
東橫小孩 蕾米：「今天我沒找到人一起住，今天該不會被冷死吧，我也不知道怎麼辦...」
5.完整新聞連結 (或短網址):
https://news.tvbs.com.tw/focus/1666996
6.備註:

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.140.45.192 (臺灣)
"
"zoeapezoo","[問卦] 重慶市是個怎麼樣的直轄市？","Wed Dec 22 23:13:41 2021","261","166","
中共直轄市之一的重慶市
面積82,300平方公里
大概是台灣的2倍多大
人口約3200萬人
下轄26個區、8個縣、4個自治縣
有沒有重慶直轄市的八卦？
https://i.imgur.com/VIIDpau.jpg
-----
Sent from JPTT on my iPhone
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 49.216.176.199 (臺灣)
"
"kimura0701","[問卦] 社區大樓的規定很多腫膜半","Wed Dec 22 23:01:42 2021","390","99","本肥的親戚今年搬進新大樓
然後說管委會成立之後就開始規定這個規定那個
他覺得好煩喔 還問我不遵守會不會怎樣
腫膜半 本肥沒住過那種的 要怎麼回答他才好ㄋ
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 114.136.96.209 (臺灣)
"
"ChenDotQ","Re: [新聞] 民進黨團逕付二讀111年預算 藍批創下立法","Wed Dec 22 22:47:43 2021","605","103","
香港人的不幸,也是台灣人的不幸。
反送中背景下,2020 國民黨一定不會當選,
那時看得懂的都一直喊把票投給第三勢力,
因為DPP做得實在太爛,2018才剛被洗臉,
小英差點被賴神打下去。

結果在恐中的氣氛下,蔡還是拿到817,只能說是中共出來幫DPP助選；
DPP民代席次還是變絕對多數,
後果大家都看到了,不必多談。

國民黨一手好牌被打到腦殘手殘,
然後完全沒有反省的意思,還在九二共識。
國民黨還是國民黨,民進黨還是民進黨,政黨只要繼續打兩岸牌,鐘擺效應下,也不過是輪流執政。

台灣的出路除了扶第三勢力外,別無它法,但藍綠早就聯手封殺選制,大黨絕對有利,西瓜效應下,小黨也就那幾席。

PTT風向絕對不是反指標,它一定程度上反應了民意,但也就這十幾萬的流量,根本打不過黨媒,所以才有某進步黨,嘴巴喊黨政軍退出媒體的同時還不斷把手伸向媒體。

但623反紅謀也算是割毒瘤吧,旺中真的就藍皮紅骨,割了也好。


-----
Sent from JPTT on my HMD Global Nokia 8.1.
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 114.46.20.42 (臺灣)
"
"singingchen","[問卦] 我也被徐若瑄撒過嬌怎麼辦？","Wed Dec 22 22:39:26 2021","81","27","
本魯是女的，十多年前剛出社會時，
因為要跟拍某專櫃品牌化妝品的廣告影片，
所以有幸被Vivian小小撒嬌了一下。
當時我只是廣告公司最底層的小咖，
提早到了片場坐在客戶席的椅子上，
然後當時正當紅的Vivian飛奔過來，
從我身後拍肩膀，超甜的喊了一聲：「妳來啦～」
我頭都不敢回，只聞到甜甜的香味，
那一刻，我真的差一點要改變性向。
從拍攝平片到影片，她真的超級親和，
一直跟身旁工作人員、廣告公司及廣告客戶說說笑笑，
認真的說起來，她的確是跟每個人都亂撒嬌。
這真的是吃過苦練就出來的身段，
李小姐不該把自己婚姻的狀況，牽拖其他女人。
我們都是弱勢，常常都是受苦的一方，
如果只是拿著傳統道德當大刀殺四方，
喊著自己幫男方生小孩多委屈（小孩自己也有分阿）
那也不是在父權體制裡互相殘殺，
一點都不算是進步女性。
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 122.118.239.245 (臺灣)
"
"s820912gmail","[問卦] 姓「雷」可以怎麼命名？","Wed Dec 22 22:27:15 2021","506","53","如題
我同事
雷公啦
最近生一個寶貝女兒
他希望她女兒以後可以出人頭地
嫁到好人家裡去
多子多孫
想取一個好名字
有沒有鄉民能推薦一下
有沒有卦
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 101.12.41.94 (臺灣)
"
"xxio","[問卦] 中共不知道支持台獨是制裁美國的解方?","Wed Dec 22 22:17:33 2021","450","200","中共自己也知道每天喊統一台灣解放台灣
消滅台獨 根本無法得台灣民心
連中國人自己都知道武統台灣有很大的機率會回到解放前
台灣人要不是中國每天想併吞台灣
在父執輩都是唐山過台灣之歷史因緣
年輕一代骨子裡根本也無從賭爛中國人
中共除了無法自圓喊了幾十年的解放台灣謊話外
難但不知道扶植台灣獨立
才是它的兩岸最佳解方?
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 1.171.131.6 (臺灣)
"
"yyen","[問卦] 比特犬敢惹獅子或是老虎嗎？","Wed Dec 22 22:04:08 2021","423","99","常聽人說，比特犬很兇狠誰都敢惹
咬到嘴巴的東西絕不鬆口
如果比特犬遇到獅子或是老虎？
他還敢這麼唱邱嗎？

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 110.26.134.2 (臺灣)
"
"zephyr105","[問卦] 台灣有沒有匹敵馬東石的人物？","Wed Dec 22 21:55:38 2021","345","112","
剛剛看了馬東石的非賣品
哇靠真D精彩
孔武有力 一拳把人打飛
館長來演台版好像挺適合
是吧
話說韓影也就一般實打實的武打
車子也不是輛輛跑車砸爛
人物塑造倒是挺足的
怎麼台影就是演不出來呢？


※ 八卦板務請到 GossipPicket 檢舉板實名詢問
※ a.張貼問卦請注意，充實文章內容、是否有專板，本板並非萬能問板。
※ b.一天只能張貼 ""兩則"" 問卦，自刪及被刪也算兩篇之內，
※   超貼者將被水桶，請注意!
※ c.本看板嚴格禁止政治問卦，發文問卦前請先仔細閱讀相關板規。
※ d.未滿30繁體中文字水桶3個月，嚴重者以鬧板論，請注意！
※ (↑看完提醒請刪除ctrl + y)
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.137.203.126 (臺灣)
"
