"author","title","post_time","like","hate","article"
"sean12345678","Re: [請益] 台灣未來電力到底該怎麼辦？","Wed Dec 29 09:54:04 2021","294","168","根本不用怕缺電。
剛剛看台電網站
通霄電廠有3部燃氣機組，892百萬瓦，
這種機組啊，
蓋個10部就有8920百萬瓦，
現存3部核能機組2877百萬瓦，
根本一下子就被超越了。
而且燃氣機組空汙非常少，
就沒問題了。
退一步說，
就算只蓋5部，4460百萬瓦，
也是妥妥的。
真的怕電不夠，
甚至可以蓋20部，
有很難嗎？
如果怕電費貴的，
那就蓋燃煤機組，
800百萬瓦等級的也是一堆。
核電，不考慮。

下個禮拜就是明年了，
建議覺得會缺電的，
空爆台股！
邏輯是這樣的，
一缺電，
台積聯電大立光全部都要停工，
不排除開4休三。
因此，
產能可能大減42.8%。
營收幾乎就是少42.8%，
單以台積電來說，就是少4000億營收。
死定了！
連帶上游供應商也死一堆，
員工被大量資遣，
房貸車貸繳不出來，
造成經濟大動盪。
保守估計是跌破10000點，下殺至7000點也是可能的。
這麼簡單都不會？大好賺錢機會。
至於民生用電喔，
全台1200多萬家庭用電戶，
佔全年用電量才20%左右，
20%耶，
其他工商農用電80%，
根本輪不到停家用電。
還是可以在家看股票吹冷氣喔。
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 118.150.215.181 (臺灣)
"
"Feyu1078","[新聞] 年前大禮!投資人賣股 放寬券商可當日變現","Tue Dec 28 22:22:22 2021","615","84","
原文標題：年前大禮!投資人賣股 放寬券商可當日變現
原文連結：https://ctee.com.tw/news/stocks/572252.html
發布時間：工商時報 陳昱光 2021.12.28
原文內容：
賣股T+0不是夢，投資人未來資金運用將更具效率！金管會最新法令修改，出售股票款項
可藉由券商不限用途借貸業務來縮短入帳時間，自即日起生效，預估證交所及券商系統調
整明年首季完成，第2季可望全面推動。
金管會28日送出年前大禮，通過將券商不限用途借貸業務擔保品範圍納入「應收在途交割
款債權」。也就是說，新規定正式上路後，賣出股票的投資人，若有快速變現需求，只要
向券商不限用途借貸款項業務進行申請，支付兩天利息費用，入帳時間即可從現有的「
T+2」縮短為「T+0」，等於當日就可以拿到出售股票金額。
券商公會理事長賀鳴珩強調，感謝主管機關在年底前通過法令修改，讓資本市場收到一個
大禮，開放投資人快速取得賣股款項的管道，未來在資金運用上會更有效率。且因售出股
票已由券商圈存、賣出價格固定，對交易面不會有太大風險，相關利息費用計算將由各券
商自行訂定，明年首季證交所及券商系統將進行調整，第2季全面推行。
賀鳴珩表示，目前台股成交金額大約3、4千億元，以單邊賣出金額統計，扣除外資及部分
法人機構交易，初步預估至少也有上千億元的額度未來可以適用「賣股T+0」模式，縮短
交易時間差。看好將提高市場流動性、投資人便利性，增加券商新種業務發展空間，其動
能不容小覷。
據了解，目前有承作不限用途款項借貸的券商包括元大證、凱基證、富邦、群益、國泰、
永豐金、兆豐等26家，業者普遍對於此次法令鬆綁抱持積極態度，「賣股T+0」上路後，
將帶動更多投資人採用不限用途款項借貸業務。
另外，發展有價證券衍生業務是券商近年積極推動目標，包括前端的私募創投、中端上市
櫃承銷、交易，以及後端的融資借貸等，此次放寬不限用途借貸業務範圍，也讓券商朝轉
型投行之路更往前邁進。
券商公會表示，未來希望爭取在原有股東、員工認購現金增資部分，也能夠納入不限用途
款項借貸業務範圍中，加強券商後端交易服務，進一步活絡資金流通，提高資本市場便利
性。

心得/評論：
只要投資人向券商申請並支付2天的利息，當日即可拿到售出股票的金額，
最快明年Q2上路
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 1.171.86.156 (臺灣)
"
"hank940011","[新聞] 光洋科昨硬開股臨會 投保中心：公然挑戰","Tue Dec 28 18:05:16 2021","325","147","原文標題：光洋科昨硬開股臨會 投保中心：公然挑戰公權力、決議無效
                                      (請勿刪減原文標題)  
原文連結：https://reurl.cc/ve34Oe
(請善用縮網址工具)
發布時間：2021/12/28 15:36
                                      (請以原文網頁/報紙之發布時間為準)

原文內容：
投保中心昨派員出席光洋科公司由獨立董事吳昌伯召開之股東臨時會，針對獨董吳昌伯無
視法院禁止召集股東會之執行命令，執意召開股臨會，投保中心認其行為重大違反法令，
該股臨會召開應屬無效。
投保表示，此次光洋科公司股臨會依前開法院執行命令本不應召開，法院人員亦進入本次
股臨會會場送達、宣讀執行命令，股務代理機構（宏遠證券）並於會前停止辦理股務事務
，該股臨會已不具適法性，惟獨董吳昌伯卻仍執意開會並作成臨時動議決議，乃公然挑戰
公權力違反法院執行命令。
投保中心人員昨觀察其現場及會場狀況，秩序混亂，報到程序緩慢，投保中心人員在進入
會場後即發現工作人員已開始計票，旋即宣布投票時間截止，會場未見主席且未受理股東
發言，股東及投保中心人員於會中擬發言提問，均受強烈干擾且無人回應，會中司儀並逕
宣布臨時動議投票結果將本次股臨會延至明年1月3日再行召開，然基於股臨會召開既屬無
效，此等決議當不具合法性。綜觀其等行為嚴重藐視法院執行命令、不遵守法治原則、漠
視股東權益，投保中心深表遺憾並予以強烈譴責。
投保中心將密切注意事件發展，除要求獨董吳昌伯應遵守法院執行命令，停止於1月3日進
行集會，並將審慎評估視需要研擬依投保法等有關規定提起相關訴訟，追究相關人等責任
，善盡投保法賦予之權責。
心得/評論：
光洋科最近怎麼這麼多新聞，幾乎都是有違法負面
觀感上不佳，難看
                         ※必需填寫滿20字
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 1.200.247.87 (臺灣)
"
"Liroy","[請益] 台灣全市場加權指數ETF","Tue Dec 28 15:29:58 2021","318","138","
這幾年股市熱，投信狂推新的ETF
但不外乎高股息或主題式ETF
台灣大型股已經有0050, 006208
中型股有0051
難道都沒有投信想推出價格低廉的追蹤台灣全市場加權指數的ETF嗎？
管理費設個0.3~0.4%，大家還不買爆？有資金進來，投信也樂得賺管理費
雖然說可以自己0050 + 0051配，但就是麻煩。
不過以台灣投資人的個性，的確發行高股息ETF會比全市場指數ETF還吸金....
--
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 219.102.3.171 (日本)
"
"BigBird110","[標的] 00888 00891 00878 1月領股息買入","Tue Dec 28 14:02:42 2021","129","141","1. 標的：      00888 永豐台灣ESG
               00891 中信關鍵半導體
               00878 國泰永續高股息
2. 分類：請益
               這三隻都是季配息，1月即將發股息
               現在為了股息跳進去買是阿呆嗎？看線圖也漲了好大一段
               朋友一隻大概都能買5張左右(上班族奈米戶)
               還是直接一隻買到滿就好？
3. 分析/正文：長期看多，但也漲好多了，加上大盤又萬八，我自己是怕怕DER


--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 125.231.98.72 (臺灣)
"
"homura456","[新聞] 外資賣超1兆還漲6千！謝金河：台股已成","Tue Dec 28 10:34:45 2021","563","127","

原文標題：
外資賣超1兆還漲6千！謝金河：台股已成壓不扁玫瑰 展現經濟新格局                                      (請勿刪減原文標題)  
原文連結：
https://newtalk.tw/news/view/2021-12-28/687930 (請善用縮網址工具)
發布時間：
                                      (請以原文網頁/報紙之發布時間為準)
 2021.12.28 | 08:31
原文內容：
台股近日表現亮眼，財信傳媒董事長謝金河在臉書以「台股已成壓不扁玫瑰：外資賣超一兆，台股大漲6000！」為提Po文表示，27日是台股值得紀錄的一天，加權指數創下18099.73的歷史新紀錄，今年台股最大升幅22.86%，已是全球少數最強勢的股市，也是全球率先創新高的市場，台股的強勢也與1990年12682當時的金錢遊戲迥然不同，台灣正在展現經濟的新格局。
謝金河提到，過去30年，台灣人與錢外逃，台股萬點已成天險，股市過萬點經常都出現崩盤的噩運，去年台股越過高掛30年的12682，一路挺進，泰公好心提醒股市會崩盤，但都沒有發生，谷月涵從3月起就警告台股有泡沫，提醒大家要小心，但台股依舊往前走。
謝金河分析，外資連續賣超台股兩年，去年賣超5394.7億元，台股上漲2735.39，今年又賣超5025.14億元，但台股仍然大漲3316.41，外資連2年賣超台股逾一兆，台股卻大漲超過6000點。從過去10年來看，外資只有兩年在台股是賣超，台股都下跌。這2年外資大賣台股，台股卻大幅上漲，這是內資回流取代外資的角色，這從新台幣持續升值可以看出端倪。
謝金河指出，這3年扭轉台灣最大的動能是台商回台投資，到上週五為止，通過審核回台投資的企業1126家，投資金額1.614兆台幣，因為台商資金回流，製造業在台灣生根，也造成台灣出口表現暢旺，上市上櫃公司獲利大爆發，台股有強大基本面當後盾，殖利率之高又稱冠全球，台股站在高檔仍顯得生機盎然。
謝金河續指，外資這兩年看貶台灣，大力看好中港，如今成了被割韭菜的對象，香港股市頻頻重挫，已是全球最大的空頭市場，華爾街投資銀行深陷在中港市場，貝萊德持股1553億美元，摩根大通有1405億美元，先鋒集團有1307億美元，花旗集團有495億美元，摩根士丹利有321億美元，高盛集團174億美元這麼龐大的部位，恐怕會對今年的獲利帶來重大變數。
謝金河強調，今年標普中概50指數已腰斬，Kraneshare滬深網路指數跌幅超過六成，外資發了很多報告大力看好中港股市，如今已騎虎難下。反而是外資賣力唱衰台股，台股仍昂首向前，明年外資是不是繼續大賣台股？或者是回頭大力加碼台股？會是台股很大的變數。

心得/評論：                             ※必需填寫滿20字
台股繼續創高
主流就是主流
現在追台積電還來得及吧

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 126.14.63.149 (日本)
"
"chanel1259","[新聞] 鴻海違反重訊規定 證交所開罰10萬元","Mon Dec 27 23:54:05 2021","486","186","
2021-12-27 17:33 聯合報 記者賴昭穎／台北即時報導
台灣證交所今天宣布，鴻海精密工業的子公司Bharat FIH Limited今年12月21日，遞交孟
買證券交易所有限公司及印度國家證券交易所有限公司上市申請文件一案，延遲輸入公開
資訊觀測站重大訊息畫面，證交所因此對鴻海處以10萬元罰款。
證交所表示，根據「對有價證券上市公司重大訊息之查證暨公開處理程序」第4條第1項第
50款規定，上市公司重大訊息包括子公司於海外證券市場掛牌交易有下列事項之一，送件
申請掛牌交易、知悉前目審查之結果、經同意掛牌交易者，上市公司及子公司因掛牌所出
具承諾事項後續於海外證券市場公告之內容。
證交所指出，鴻海子公司Bharat FIH Limited上市申請案符合上述應公告的重訊，但鴻海
延遲輸入公開資訊觀測站重大訊息畫面，已違反處理程序的規定，證交所因此處以違約金
10萬元，並函知鴻海公司日後應確實依規定辦理。
心得：怎麼老是被罰錢，是太有錢還是螺絲鬆了？
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 123.240.245.85 (臺灣)
"
"justin531xx","[新聞] 長榮：塞港恐至明年中 提高美西碼頭裝卸","Mon Dec 27 20:02:15 2021","133","143","
原文標題：
長榮：塞港恐至明年中 提高美西碼頭裝卸效率因應
原文連結：
https://money.udn.com/money/story/5612/5991863?from=edn_newest_index
發布時間：
2021/12/27 19:36:25
中央社 記者潘智義台北27日電

原文內容：
長榮海運總經理謝惠全今天在台灣證券交易所重大訊息記者會表示，為提高美國西岸碼頭
的貨櫃裝卸效率，並因應船舶大型化作業需求，將加租兩部橋式起重機，以降低塞港影響
。
謝惠全會後受訪針對塞港問題表示，維持今年8月法人說明會看法，全球海運塞港問題可
能持續到明年中，但洛杉磯港執行董事塞羅卡（Gene Seroka）認為，海運供應鏈混亂至
少持續到明年底；由於運價上漲，第4季淡季不淡，許多海運業者第4季業績，或許比第3
季旺季還旺。
他解釋，塞港造成運價大漲，但也讓航次減少，貨物運送延遲、運量減少。因營收取決於
運價、運量，只要運價高、運量減幅不大，則營收可維持高檔；反之，運量減幅過大，營
收卻可能衰退。
他強調，長榮美國線比重高，因此針對100%持股子公司Everport Terminal Services （
ETS）向關係人長榮美國公司Evergreen Shipping Agency （America）Corporation（EGA
）取得租賃資產使用權。
謝惠全說，子公司ETS主要業務是在美國西岸碼頭提供貨櫃裝卸服務，基於該公司在洛杉
磯碼頭的長期營運規劃，擬向關係人長榮美國公司續租4部橋式起重機，並增加租用2部橋
式起重機，共計6部機具，以提升碼頭裝卸效率，並因應船舶大型化作業需求。

心得/評論：                             ※必需填寫滿20字
大哥積極!!!
長榮大哥看至少持續塞到2022年中
但是洛杉磯港執行董事 羅卡老大則說
【至少到2022年底】
難道洛杉磯港執行董事也在炒股?
另外
長榮還買了9500個貨櫃
https://i.imgur.com/aOxmFFd.png
非常積極要幫股東賺錢
※補充
長榮如果不是在美西得來速，塞在那邊
何必新買新租起重機
加油船船!!!!
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 36.234.135.188 (臺灣)
"
"kevin0508","Re: [新聞]史上最重手打房　預售屋投資客剉咧等","Mon Dec 27 17:59:19 2021","125","171","※ 引述《copybrown (copybrown)》之銘言：
: 原文標題：【炒房最重抓去關】史上最重手打房　預售屋投資客剉咧等
:
: 原文連結：https://www.mirrormedia.mg/story/20211220fin001/
: 發布時間：2021.12.22 05:58 臺北時間
: 原文內容：史上最重打房措施來襲，政府直球對決投資客！12月9日，內政部祭重手打
房，通過修正草案全面限制預售屋換約轉售，次長花敬群對本刊表示：「管控換約，是因
購買住宅已質變，投資炒作成主體，不合理的事當然要處理。」此外，炒作房市最高處3
年徒刑或罰金5千萬元；管制私法人購屋，採許可制，且5年內不得轉賣，以及祭出檢舉獎
金、預售屋解約30天內要申報等措施。全台房市旺得發燙，今年7月禁止預售屋紅單轉讓
後，成本最小、槓桿最大的換約取而代之，舉例來說，總價1千萬元的房子，簽約金頂多1
00萬元，只要在繳工程款及交屋前加價200萬元轉售，扣除房地合一稅約76萬多元，投報
率超過100％。通訊軟體上充斥著預售屋自售群組，「台南東區建案換約加178萬元！」「
倒數換約！屋主真心不留了！」訊息多到數不清，但內政部出手後，群內議論紛紛，當晚
甚至有群組直接關版避風頭，出現「此社群已刪除！」「忍痛關群！」的畫面。上週四（
16日），央行總裁楊金龍宣布實施第四次信用管制，隔日即刻實施，其中針對自然人購屋
第三戶貸款成數，一口氣從5.5成大降至4成，投資客再受重擊，「若預售屋不能轉售，交
屋時買方就得乖乖出6成自備款，否則就斷頭，絕對是市場殺手鐧。」瑞普萊坊市場研究
總監黃舒衛說。 事實上，預售屋不只有換約群組，台中甚至驚見「換約公司」。本刊調
查，該公司10月起高調宣傳，除了成立粉絲專頁，也買下台中高鐵至七期鬧區沿線至少4
面超大廣告看板。在地業者表示：「從沒聽過這家公司，也沒看過投資公司這麼高調。」
本刊實地走訪該公司，銷售人員說：「跟我們買房保證含平面車位、高樓層，確定要買就
立刻帶你去建商那換約。」原來，該公司是先買下預售屋，在交屋前透過換約獲利，更直
白表示，短期內轉售得支付的45％房地合一稅需由買方吸收，「但要知道到成屋時，你已
經賺一波，因為這裡地段好。」未來，像這樣的公司恐會遇到大麻煩，黃舒衛表示「炒房
公司買這麼多預售屋，第一個 關卡是不能換約，獲利來源被斬斷，花次（內政部次長花
敬群）已經說了，法案上路要溯 及既往；二來私法人購屋採許可制，能否『被許可』交
屋還是未知，就算成功過戶，得先準備六成自備款，還有五年內不得轉售的規範等著它，
政府這次確實有掐住投資客要害。 」
______________
對面是不是要爆了
https://youtu.be/32RENeU6v6I
政府打房感覺有打到重點 ，對面都快爆了，

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 42.77.103.206 (臺灣)
"
"craig1116","[新聞] 貨櫃塞爆港口 供應鏈「清道夫」成全球貿","Mon Dec 27 14:56:56 2021","427","150","原文標題：貨櫃塞爆港口 供應鏈「清道夫」成全球貿易亮點事業
                                      s脪K0-[1;36m  EQ
原文連結：https://money.udn.com/money/story/5599/5989621
                                      s脪K0-[m   指定Q
發布時間：2021-12-26
原文內容：全球供應鏈擁塞下，愈來愈多的生鮮食品在貨櫃裡放到過期，交期遲到太久的貨物遭到捨棄，英國金融時報（FT）報導，扮演供應鏈清道夫角色的貨品回收業者，今年業務持續猛增，罕見地成為全球貿易的亮點產業。
英國的貨物回收業者JS Global主管史林說：「我們今年忙到不可思議的程度，許多人破產取消訂貨，而這些貨櫃堆在港口會產生龐大的費用。」
JS Global這類業者會收購沒人要的貨櫃，把裡面的商品轉賣或者銷毀，儘管缺乏確切的產業統計數據，但這一行今年的業務可說是爆炸性增長。
史林說，收購廢棄貨櫃有很高的風險，很多時候根本不知道裡面是什麼，有時會買到一整櫃的腐爛蔬菜，有時買到整櫃的假冒口罩。
經營販售回收品平台的Salvex表示，今年平台上的銷售業務大約增加了15%。而另一家Auction Techonology Group更表示，今年的銷售額比去年暴增38%。
但是這些回收品項目前在銷售上遇到困境，不但遭遇網路巨人亞馬遜的直接挑戰，以往拿來銷貨的路邊攤、臨時賣場，也都在疫情中紛紛關閉。
專門收購商家過季存貨的經銷商也遭遇困境，因為愈來愈多商家寧願自己打折出清，而運送貨物的運費暴增。
心得/評論： 這樣的週轉率來看，看來航運三雄很不妙啊，不過這個清道夫的工作蠻像在開寶箱的啊！                            ※必需填寫滿20字
-----
Sent from JPTT on my iPhone
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.136.109.131 (臺灣)
"
"chang70480","[標的] 2732六角 NFT概念股 元宇宙多","Mon Dec 27 12:10:22 2021","448","171","
1. 標的：2732 六角 aka 日出茶太
2. 分類：元宇宙多
3. 分析/正文：
六角 aka 日出茶太，應該是在上個禮拜推出NFT，還沒有新聞報導
https://www.oursong.com/@Chatime
https://imgur.com/M9VmLnS
其中有個珍珠奶茶NFT，得標的還可以喝一整年免費奶茶
https://imgur.com/7s2sR8f

跟大家複習一下發行NFT後的股價：
https://imgur.com/jHFKkyu
歐買尬，波段漲幅90%
https://imgur.com/DypOYFq
霹靂（布袋戲）長空的死魚股，波段漲幅100%
另外遊戲股不用說了
https://imgur.com/7nxm3CG
大宇資波段漲幅80%
https://imgur.com/y1uOEYl
辣椒波段漲幅75%

上禮拜不知道是不是有人注意到NFT，突然拉一根。目前站上月線。
總之，元宇宙多！
https://imgur.com/o9PRTzv


—
再簡單講一點基本面的東西，其實六角是很有基本面的，
結論是明年EPS有機會回到2019年水準（2019年 9.7），目前股價93。

六角大家可能不熟，主要是他85%的門市都在東南亞跟美澳
其中，在印尼跟菲律賓算是當地手搖的霸主
1.在印尼深耕快十年有快400家門市，明年預計會到500家
2.菲律賓連總統夫人都來加盟
https://www.chinatimes.com/realtimenews/20190706002005-260405?chdtv

日出茶太大概佔營收近50%，此外還有一些品牌：
1. 王座國際：持股74%，佔營收14%。含杏子豬排、段純貞牛肉麵、 大阪王將、太陽番茄
拉麵、京都勝牛。
2. 杭州瑞里 : 持股 54%，佔營收27%。中國手搖飲品牌，有1800多家店。
3. 天恩粉圓 : 持股 90%，佔營收5%，台灣粉圓最大供應商之一，市占約 30%，

不過其他品牌就不用看了，
尤其中國那邊手搖太競爭，杭州瑞里今年年損平，明年頂多也損平。
王座今年因為疫情虧一點，明年大概是損平。
主要還是看日出茶太，2020-2021東南亞疫情嚴重，沒虧錢還小賺其實非常厲害！！

至於2019 年，股價翻倍，當初的背景其實跟現在非常像！
1. 2019日出茶太展店 180 店規模效應出現。
=>2021展店130間、2022預計150間，疫情沒虧錢，沒疫情還不賺爆！
2. 2019併購杭州瑞里。
=>2021併購天恩粉圓。

有基本面的NFT概念股，而且現在股價比起明年EPS還便宜！元宇宙多！

4. 進退場機制：
停利：NFT概念股，加上明年基本面非常看好！少說漲回前高！
停損：有NFT需要停損嗎

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 150.117.162.211 (臺灣)
"
"A791027A","[標的] 寶雅可以買嗎？","Sun Dec 26 23:23:20 2021","335","146","
1. 標的：5904 寶雅
2. 分類：請益
3. 分析/正文：滑FB時突然跑出一個廣告，看到寶雅現在股價一直跌，查了一下討論發現前
幾季他的財報很難看，加上好像在擴店，導致主力不看好，才會一直跌，我想問的是，這間
公司體質有這麼弱嗎？單純是被炒起來的嗎？
另外四百以下進場可以嗎？
感謝
4. 進退場機制：請益免填

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 61.228.190.16 (臺灣)
"
"bamama56","[新聞] 「四個不同意」後 台股跌1漲4 老謝又出聲","Sun Dec 26 18:52:47 2021","396","177","原文標題：
「四個不同意」後 台股跌1漲4 老謝又出聲
                                      (請勿刪減原文標題)  
原文連結：
https://ctee.com.tw/news/stocks/570972.html
(請善用縮網址工具)
發布時間：
工商時報 數位編輯       2021.12.25
                                      (請以原文網頁/報紙之發布時間為準)
原文內容：
這次公投「四個不同意」全數過關，
但公投後周一（20日）首個交易日，台股卻下跌逾百點，
引發網友質疑謝金河「預言失準」，更有不少人上他的臉書踢館。
謝金河周五（24日）再度回應表示，台股只跌禮拜一，後續四個交易日都上漲。
「若以今天來看，全球股市創下歷史新高的，只有台灣！
大家應該疼惜我們擁有的福氣！」  
謝金河20日在臉書發文表示，公投結果出爐後，看到有人在PTT留言「台股要噴了」，
更有人在他臉書留言「你不是說台股明天要大漲？」，
他則回應，「我什麼時候說過這句話，後來又有人問，
我乾脆說：今天全世界的主要股市有上漲的？」
他把全球股市表現整理一下，今年迄今，標普指數上漲25.3%，那斯達克指數上升20.7%，
台股到今天仍然上漲2936點（漲幅19.93%）排在第三，贏過道瓊工業指數的17.3%，
英國今年上漲10.9%，日本漲5.9%，上證5.8%，南韓4.6%；可見台股排在前段班。
這次四大公投把台灣上空的不確定因素排除，有利於台股未來發展。
台股本周除了周一大跌逾140點後，其餘4個交易全面收紅，
平安夜前報佳音，昨（周五）盤中一度上漲近百點，攻上18039點創新高，但
因外資耶誕放假，成交量不足，加上萬八心理關卡及上檔套牢賣壓不輕，
最後留了一根上引線，終場只小漲14點，收在17961點寫歷史次高。
謝金河指出，這次四大公投後，很多人來我的FB上踢館，
結果台股只跌禮拜一，後續四個交易日都上漲。
「如果以今天的股市來看，全球股市創下歷史新高的，只有台灣！
大家應該疼惜我們擁有的福氣！」
（中時新聞網 吳美觀）
心得/評論：                             ※必需填寫滿20字
漲一跌四台股攻萬八
今年台股漲勢全球前段班
謝金河得一分

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 114.136.247.157 (臺灣)
"
"TOMMY75410","Re: [請益] 台灣有什麼領域世界第一的公司嗎？","Sun Dec 26 14:02:39 2021","110","78","當然首推宏達店
董事長巾幗英雄王雪紅
有句話說的好
生子當如孫仲謀 生女當如王.雪.紅！
當年Htc可以安卓一哥，屌打三星華為
說是安卓界的世界第一不為過
近年轉型元宇宙，並在2016發表元宇宙元年
持續深耕，今年年底終於迎來元宇宙產業的第一次爆發
持續看好王董可以複製Htc手機的輝煌歷史
在元宇宙產業中重返世界第一！
股價看好在5年內逐步墊高重返1300，看回不回！



--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 122.121.60.142 (臺灣)
"
"AAAB","[新聞] 向蘋果學習 雷軍宣布：小米高階手機對標","Sun Dec 26 00:26:45 2021","440","110","原文標題：向蘋果學習 雷軍宣布：小米高階手機對標蘋果
                                      (請勿刪減原文標題)  
原文連結：https://udn.com/news/story/5612/5978633
(請善用縮網址工具)
發布時間：2021年12月21日21：14
                                      (請以原文網頁/報紙之發布時間為準)
原文內容：
為了幫28日發布的小米12新機預熱，小米集團董事長雷軍21日在微博宣布，小米高階手機
正式開始對標蘋果，在產品品質和規格方面「向蘋果學習」。
澎湃新聞報導，雷軍提到，此次對標蘋果的是年度旗艦手機「小米12」，將會設置常規版
和Pro版兩款機型，他在微博中介紹：「小米12強調的是滿血的體驗和配置，手感超一流
，歡迎小米6釘子戶過來看看；小米12 Pro強調的是極致的配置和體驗。」
他還發表感言，表示小米在這一年裡面臨過很多前所未有的挑戰，進展不少，波折更多，
「更重要的是，我們更清晰地看到了我們的不足，看到了亟待解決的各種困難和問題，同
時，我們看到了大家的期待，也看到了充滿希望的新的旅程。」
雷軍提到，希望小米做到「快，更穩」，以實現高階手機和智慧電動汽車的業務突破。「
這是擺在面前，我們正在努力求解的一道大題。題目很難，但思路清楚了，就一定能找到
答案。」
小米官方信息顯示，小米12常規版和Pro版都將採用高通驍龍8 Gen1處理器，螢幕大小則
將擁有兩種尺寸，該手機將於12月28日晚上7時半正式發布。
從2020年2月發布小米10開始，小米手機正式進軍高階市場，今年以來，小米發布多款高
階旗艦機，繼續在高階市場站位：小米高階旗艦手機小米11Ultra，號稱「安卓之光」；
折疊機小米MIX Fold，搭載小米自研首款專業影像晶片澎湃C1。
先前雷軍曾表示，小米已經「初步站穩了高階手機市場」，但從市場表現來看，目前推出
的高階手機距離蘋果尚有較大差距。市調機構賽諾數據顯示，今年前8月大陸市場人民幣
5,000元（新台幣2.1萬元）以上高階智慧機蘋果市占達67%。
進入9月，蘋果發布了最新的iPhone 13系列，上市當月即帶動蘋果銷量比上月增長32.5%
。
今年10月，多家市調機構的數據顯示，蘋果iPhone無論比上月還是與去年相比均出現大幅
上漲，在疲軟的手機市場一枝獨秀，時隔多年後重返第一。
同時賽諾報告顯示，10月蘋果iPhone銷量為650萬支，年增155%；小米為280萬支，下滑了
25.8%。
根據Canalys數據，第3季小米在全球的市占率為13.5%，排名第三，先前在第2季2中為
16.7%，排名第二。
在第3季財報發布後的電話會議中，小米高管曾表示，小米第3季市占率有所下降，主要與
iPhone 13表現強勢有關。
同時，小米高管還表示，今年第3季和第4季的小米出貨量均受到半導體短缺的挑戰，但預
計明年下半年的供應形勢將得到改善。由於第3季度供應短缺，可能讓小米手機銷量減少
1,000萬到2,000萬支。
截至21日港股收盤，小米集團漲4.43%，報收港幣18.4港元(新台幣約65元)，小米股價今
年以來跌幅超過40%。

心得/評論：                             ※必需填寫滿20字
雷軍公開表態，小米高端手機正式開始對標蘋果，向蘋果學習
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 123.194.153.108 (臺灣)
"
