"author","title","post_time","like","hate","article"
"samarium","Re: [討論] 為什麼民眾黨募款這麼困難？","Thu Dec 30 13:17:33 2021","465","109","柯文哲最大的問題就是花太多錢找公關公司，空軍只能騙到年輕人的選票
偏偏是投票率最低、最沒錢的族群，而且一個不對勁就會全部回大黨去，2020高雄補選就很
明顯。
而且年輕人隨著長大，面對社會後往往都會對政治覺悟，不是放棄政治就是回歸大黨
空軍整個效益極低，但或許是預算的問題，只能顧空軍
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 101.10.46.169 (臺灣)
"
"viclin1982","Re: [討論] 韓國瑜復出了，五虎將呢？","Thu Dec 30 12:38:36 2021","584","26","杏仁哥那些五虎將已經沒用了
有柯孔明文哲輔佐他
加上八卦版韓柯粉大軍
再加上花蓮王傅家、沙鹿顏家跟雲林張家
只要高雄龐統金平不計前嫌輔佐他
韓家軍很快就會帶起新韓流
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 101.9.49.205 (臺灣)
"
"sunyeah","Re: [討論] 民眾黨黨章哪一條寫繳錢才能被提名？","Thu Dec 30 11:44:34 2021","289","170","廢話
沒看過推甄評分標準嗎?
考試滿分又怎樣  面試給你0分就好了阿
有規定面試不能打你0分嗎
沒有理由?
怎麼會沒有理由
理由就是你沒有真心為黨全力付出阿
※ 引述《kuninaka ()》之銘言：
: 今天柯老大很不爽
: 說不繳錢還想被提名
: 狠狠打臉陳思宇，避免球員兼裁判才辭職的說法
: 沒給錢還想選議員？
: 作夢比較快
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 60.248.91.73 (臺灣)
"
"benothing","[討論] 韓國瑜復出了，五虎將呢？","Thu Dec 30 10:30:41 2021","288","123","韓國瑜準備復出的態勢明顯了，
花蓮王搶先回歸國民黨，幫著韓先生抬轎。
這時候我突然想到，
那時候跟在韓國瑜身邊一起崛起的人呢？
所謂的在地菜農林加新，
還有什麼杏仁哥，
跟桃園的村長還是里長嗎？
有沒有人可以幫忙更新這些跟著韓流崛起的人最新動態？
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.140.189.94 (臺灣)
"
"miler22020","[討論] 欸欸 美國疫情噴成這樣 拜登沒責任嗎?","Thu Dec 30 09:12:49 2021","224","187","
欸欸
最近版上有兩派在吵架
一邊說  現在確診數高是Omicron的責任
有疫苗可以防重症  趕快去打第三劑
拜登沒有錯 錯是州長的錯

另一邊說
疫苗打三劑也確診  笑果堪憂
疫苗打成這樣 確診比之前川普時期還多
代表拜登防疫不力

我個人感覺啦
現在在西岸  也沒啥在管啊
頂多餐廳咖啡廳看一下你的疫苗卡  沒了
店內走來走去還是很多人不戴口罩
檯面上幾個官員還不是只能一直呼籲民眾幹嘛幹嘛
也沒強制執行什麼
但看板友還是一副拜登沒錯  做得很好
難道這是主流民意?
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 73.35.250.157 (美國)
"
"geordie","[黑特] 只會想到錢，壽山動物的幸福咧","Thu Dec 30 08:04:47 2021","463","9","人家捐錢幫忙改善動物園的環境不行啊？
啊不是説高雄欠債，有人捐助爲何不好？
壽山動物園都多老了你各位知道嗎？
--
Sent from my motorola moto g(50) 5G
○ PiTT // PHJCI
--
╬信基督得美國大魔王╬

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 42.77.39.43 (臺灣)
"
"bulden","Re: [討論] 高雄怎淪落到網路上到處被笑啊？","Thu Dec 30 02:59:54 2021","383","52","※ 引述《takuminauki (史迪格里茲粉)》之銘言：
: ※ 引述《bulden (要死的生魚片)》之銘言：
: : https://imgur.com/Sv6VMKm
: : 我是不知道你貼這個家戶所得出來的意義在那裡，光從排名來看，就贏一個後起之秀台
: : 南是有多了不起!
: : 說難聽一點，高雄的中戶所得連一個嘉義市都比不了!
: : https://imgur.com/axAT8s6
: : 所以你想要把中戶所得貼出來，你的用意是什麼!
: : 今天大家在討論的，為什麼高雄會輪到六都的末段班!
: : 想當年在本魯小學的年代，高雄市就是直轄市了!
: : 1966年 前鎮加工出口區設立
: : 1969年 楠梓加工出口區成立
: : 1971年12月3日 中鋼成立
: : 1978年1月3日  台船高雄總廠設立
: : 高雄市本來就起步的比別人早，跑的比別人久!
: : 這些年代，桃園和台中有什麼東西!
: : 更不用說台南啦!
: : 有人會說台南設立科學園區都比高雄早!
: : 但是說真的，台南科學園區也比高雄園區早設立了4年而己!
: : 結果你貼中位數家戶所得，在六都靜陪末坐!
: : 更不用說你高雄的負債!
: : https://imgur.com/5kVoPyC
: : https://imgur.com/FpwxVL4
: : 當然啦，你也靠北是馬英九害的!
: : 問題是，馬英九挖的陷阱也不是高雄市才有踩得到，人家台南還到現在剩下不到六百億
: : !
: : 你也就只能靠北馬英九，說真的除了台北市，統籌分配款拿的就你高雄市最多!
: : 雖說高雄市說自馬英九上任後，高雄的統籌分配款少了800多億，但是後來也是有補了!
: : 2011年中央對地方的補助款總計3,693.13億元，為歷年最高，
: : 2012年總計3,198.09億元，
: : 2013年至2017年則皆在2,900億元上下。
: : 我在想，不管中央是誰執政，對高雄的厚愛都比其它的縣市來得多!
: : 光看高雄市那麼多建設就知道了!
: : 你自己還挖了2千多億的坑要怪誰!
: 新馬迷你好
果然，一上來就直接貼標籤了，不過沒有關係，我是上來提數據的!
不是上來貼標籤的!
: 你的數據是錯誤的
: 首先地方補助有兩種 統籌分配款與一般性與專案補助款
: 你的100年3963億到底是指哪種?
來!
你一上來就刻意誤值一個3963億出來，我是不知道你怎麼平白加了近300億!
還是你習慣用這種方式來誤導鄉民!
請各位往上看，我的原文是3693.13億!
不過這個數字我有點打錯了，財政部給的數字是3693.31
https://0rz.tw/W3zad
這是統計來源，要怎麼算自己進去點!
https://imgur.com/ZnViERQ
其它年份我就不多算給你了，你自己進去算!

: 我猜應該是兩者加總
: 因為16-17統籌分配款官方數據跟你的對不起來
: 證據1:https://imgur.com/AOcV7oU.jpg
https://imgur.com/gallery/H3zPgwi
你用2016和2017來對民國100(2011)年的數據?
我是不知道你是怎麼想的!
這是你們慣用的手法嗎?
我提民國100年(2011)，結果你說從2016年~2021年的統籌分配款來看，我的數據是錯的!
這個叫我怎麼回應你!
還是網路上有沒有鄉民可以代我回覆!
是我比較笨；還是你比較和別人不同?
我列民國100年度(2011)的中央對地方補助款的數據!
結果你說我的數據是錯誤的，因為從2016~2017年的中央統籌分配款來看，我的數據有
問題?
奇文!
你還真是奇葩!
: 第二
: 查了一下，100年之所以是當時新高是因為馬把一般性補助拉到新高
: 蔡政府則是把統籌分配款拉到新高，所以總和高於馬政府時代
: 而且合理懷疑100年一般性補助款的新高，也不過就是把中央負擔健保加進去而已
: 你看圖就很清楚
: 103-104年一般性補助款低於100年，但有額外的中央負擔健保
: 所以103-104年的總和都高於100年
: 在那邊吹100年我快笑死
: 證據2:https://imgur.com/5QpfW0N.jpg
: 第三
: 中央對地方的補助
: 從99年3793億
: 拉到107年5233億
你這個數據又是從那裡來的?
一樣是從財政部網站試算99年度的數據
https://imgur.com/olxoFWl
107年度的數據
https://imgur.com/1t5kRUN
然後我再到數據台灣上查歷年統籌分配款的數據!
https://imgur.com/RHFY8Qp
然後再回頭看你貼的表格，你107年的5233億是怎麼來的?
你的表格明明合計也才5029億而己!
你這樣灌水，是在強調蔡英文總統給地方比較多嗎?
如果從我查到的內容來看，平均就在3000億上下跑來跑去!
然後這是一般性補助款編列情形表
https://imgur.com/Glsv5bc
灌水成習慣?
搞不懂你的數據怎麼湊的?
奇也?怪也?
喔~""~
原來你把108年的數字，裝到107年丫!
利害!
利害!
佩服!
佩服!
XDXDXD
: 蔡英文原來對地方不好啊，這很馬學柯學...
: 好啦就寫到這拉
: 掰

總結來說好了!
原本我在問你，你貼中位數家戶所得的用意如何，就六都來看，高雄的成績都不算太優!
然後我再問從地方負債來看，高雄又比人家舉債來得高!
接著明明高雄市從日治時期就得天獨厚，是台灣早期就工業化的城市，早在70年代之後
就是中央重點發展的區域。
結果現在怎麼反被台中和桃園超車?
這些問題你都閃躲掉了!
當然啦，我也不是要你全部回答。
你先說說你貼中位數家戶所得的用意是什麼就好了!
另外新的問題?
你數據灌水要不要說明一下!
PS:謝謝你把灌水的證據留在我的mail!

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 114.27.47.149 (臺灣)
"
"jetalpha","[黑特] 新加坡 2021/12/29 新增本土確診188例","Thu Dec 30 00:31:34 2021","334","121","

本土案例188
其中社區病例182
移工宿舍病例6
每週傳染率0.71

目前住院人數305
ICU插管急救有16
ICU密切觀察中有4
ICU使用率50.7%
一般病房供氧治療42

死亡增加1人
本日未公布死者年齡、生前有無潛在疾病及接種疫苗狀況等相關訊息。
https://www.moh.gov.sg/
    星加坡 2021/12/29 新增本土確診維持在300例以下的水準，為近期連續十八天維持
在500例以下的水準，同時也是連續二十七天維持在1000例以下的水準。與前一日數字相
比，社區新增確診減少9例，移工宿舍新增確診增加5例。
    星加坡衛生部採行停止向媒體發布文告，僅透過網站公布疫情最新數據的第二十三天
（自2021/12/07起）。
    截至2021/12/29為止，星加坡武漢肺炎累計確診死亡病例為826例；
    與同日台灣武漢肺炎累計確診死亡病例850例差距縮減為24例；
    與星加坡政府宣示防疫政策將自清零轉為與病毒共存當日（153例）相比增加673例；
    星加坡 2021/12/29 新增境外移入病例153例，連續四天新增境外移入破百例，此數字
較前一日（173例）略低；
    星加坡 2021/12/29 新增Omicron確診病例170例，其中境外移入佔151例，本土確診佔
19例。
    繼續觀察。


--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 1.175.150.220 (臺灣)
"
"qwilfish","[黑特] 下修人口門檻就能解決何必搞這麼複雜","Wed Dec 29 23:28:17 2021","514","177","如果目標是新竹縣市升格
只要把人口門檻下修到100萬就好
彰化縣一樣可以升格
如果嘉義有人覺得不公平
那就把目標訂在同名縣市合併
門檻可以下修到70萬(嘉義縣市目前75萬多人)
讓縣市有誘因可以合併
這樣不就解決了嗎?
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 125.224.59.46 (臺灣)
"
"ilovedt","[討論] 韓國瑜大讚！：柯P是少數表裡如一的政","Wed Dec 29 22:34:29 2021","543","133","韓總上又正節目專訪
政治人物表裡如一是少數！
韓國瑜大讚：柯P是其中之一！
https://i.imgur.com/mBt2rIe.jpg

2018年的感動又回來了
北柯南韓，討厭民進黨！
韓柯配很有機會贏賴清德侯友宜
韓國瑜社交能力超強當總統負責外交
柯P超強執行力當副總統和行政院長
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 58.114.0.109 (臺灣)
"
"snowanimal","[討論] 顏家莊園地政資料曝光 - 如何蓋違建","Wed Dec 29 21:14:47 2021","435","155","先上圖：
https://i.imgur.com/KK09oKC.png
顏家莊園真的很帥，難怪會一直打這個議題，這議題真的很壞
根本就是抄家了，顏寬恆自己住的地方，這不論是哪個發言人都幫不了他了 XD
1. 建照只有四層，但是有六層窗戶
2. 建照沒有地下室，但是有車道通往地下
   依照正常狀況，這個地下室絕對一開始就已經開挖了，不可能二次施工
   所以使用執照會勘的時候，要嘛是公務員亂蓋，不然就是建設公司遮起來
3. 建照說可以蓋18公尺，但是建築物高度卻比隔壁21公尺建照的六樓房還高
4. 顏寬恆說他請合格的建築公司蓋的，詳情他不清楚
   卓冠廷花十塊錢調出地政事務所的測量圖
   A. 四層樓        (現在有六層窗戶)
   B. 有天井        (但是現在沒天井了）
   C. 沒有地下室    (現在有車道)
   D. 顏寬恆有蓋章  (土地的主人太多筆土地，剛好忘了)
https://i.imgur.com/0Z1NwqI.png
https://i.imgur.com/9FknX8Y.png
https://i.imgur.com/itYyJwE.png
---------- 以上還只不過是主建物 ------------
至於車道、果嶺跟招待所，這個台中市政府已經說了：查無建照
保護區的土地當然不能蓋，但是我們土地的主人為了要保護大家所以花錢買了保護地！
還在上面弄點草(果嶺)，為了要弄這些草工人要有地方住(招待所)，當然要開車(車道)
至於林蔭大道、一百米車道還有鐵門跟警衛室等
這個一切合法租用
還有熱心民眾用空拍機去拍照：
https://i.imgur.com/fCq6vl9.png
Google地圖這國家機器壞壞
https://i.imgur.com/r4gmQzU.png

說真的，這麼高土地的使用率真的要開班教學才對。
----------- 為什麼要一直打這個 ------------
我聽中二朋友說的啦，參考參考：
之前打那些財產申報不實都可以用土地太多了呼嚨過去
甚至817這塊地還可以說同父異母兄弟的土地
但是莊園土地是顏寬恆老婆的、主建物的持有人是顏寬恆
這個再說不知道太扯了啦
他說他只知道顏家有錢，但不知道是這麼有錢...
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 220.136.200.82 (臺灣)
"
