"author","title","post_time","like","hate","article"
"bleachwe","[情報] Hi-Life 萊爾富 109/1/10～1/12 快閃搶購","Thu Jan  9 23:44:29 2020","412","77","【活動名稱】Hi-Life 萊爾富｜快閃搶購
【限時優惠】2020/01/10～01/12
　https://i.imgur.com/3cRF4PQ.jpg
　老虎牙子Light 自然有氧飲料 600ml (原價35元)｜買 1 送 1
　熱尼爾吉嶺奶茶(中) (原價45元) ｜買 1 送 1
　良鈺牛肉乾 70g/蜜汁豬肉乾 90g (原價120元)｜任選第2件29元
　北海道風味家庭號土司 (原價50元)｜單件特價39元
  雀巢巧克力 Lion威化餅-花生/黑白雙享、奇巧巧克力-花生醬/白巧克力
  (原價30、39元)｜同價格加5元多1件

【活動來源】Hi-Life 萊爾富
【活動連結】
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 1.165.188.51 (臺灣)
"
"nokia62485","[情報] 家樂福自由品牌買滿888送90元","Wed Jan  8 18:51:18 2020","610","164","最近一期的目錄到29號
(A活動)家樂福自由品牌買滿888送90元
單筆最多送900(也就是最多別超過8888)
-----------------------------------
然後今天是週三(活動只到6/30)
(B活動)自由品牌買滿399元打八折
兩個不同活動+起來可以達到相當7折
(有些餅乾零食還不錯，外加買了些清潔用品)
只是不知道888是不是打完八折後有超過才有算
還是在打折前的金額有超過才有算
因為我剛幫我姐買東西+我家要的
(姐要分開算)
一個打折完是899，一個是903


--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 114.47.114.184 (臺灣)
"
"DOC","[情報] Line旅遊 KKday回饋5%","Tue Jan  7 22:39:56 2020","237","151","https://i.imgur.com/hpoL8nu.jpg
看到官方帳號的推播(不是金頭腦)，活動只剩下一個多小時，剛好要出國旅遊的可以逛一
逛
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 118.169.246.3 (臺灣)
"
"leo19981","[情報] Photolemur 3 只要1美元(只到1月8號)","Mon Jan  6 23:12:54 2020","614","140","Photolemur 3 只要1美元(只到1月8號)

https://www.humblebundle.com/software/photography-and-photo-filters
short link : http://bit.ly/37Gh7y0
花一元就可拿到 Photolemur 3 (官方售價35美元)
快速懶人用的修圖軟體，照片丟進去就可幫你處理
如果你今年沒拿到免費版，也可考慮花個1元購買
之前用photolemur轉出來的跟原圖的差異:
https://imgur.com/a/RSw8G8W
最後幾天，優惠只到到1/9 早上3點前。

前幾天有人有分享過免費版的Luminar 2018
他這包30美元也有送Luminar 3。
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 1.173.244.55 (臺灣)
"
"hoverfall","Re: [情報] 法製特福 鈦廚悍將28cm平底鍋 確認還有","Sun Jan  5 21:34:46 2020","84","21","剛剛去台中中港路廣三SOGO
剛好有廚具特賣會
特福的星鑽不沾鍋買一送一$999
產地法國
這個價格半年換一支也不心痛
有需要參考一下
https://i.imgur.com/wq6sfR0.jpg
https://i.imgur.com/GGyXECQ.jpg
https://i.imgur.com/1GnMryW.jpg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 101.12.146.138 (臺灣)
"
"shawrong","[情報] 蘭蔻小黑瓶試用包兌換+免費肌膚檢測","Sat Jan  4 01:59:29 2020","404","101","在蘭蔻官網看到2/29前填資料
憑簡訊就可以到櫃上免費兌換美肌金三角試用包
有小黑瓶、青春霜、零粉感各一包
在指定櫃點做免費肌膚檢測的話，還會多送5ml的小黑瓶~~
大家可以自己查家裡附近的時間跟地點
網址： https://reurl.cc/RdGNnZ

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 27.247.68.87 (臺灣)
"
"blackZ2","Re: [情報] myVideo 優質電影限時招待","Thu Jan  2 18:08:45 2020","182","142","
來源: myVideo 優質電影限時招待
https://www.myvideo.net.tw/mainGroup?menuType=Group&menuId=zero_movie_03
限時$0元
看完廣告之後就能看了
--------------------

春光之境
控制遊戲
切小金家的旅館
瘋狂電視台瘋電影
神奇俠侶
12金鴨
武俠
生死一劍Thunderbolt Fantasy
吃吃的愛
五星級魚干女
奇幻遊樂園
萌犬派崔克
疾速救援
搶錢對決
盲愛
香米小情歌
只想擁抱妳
帶我去月球
中毒
巴塞隆納夜未眠
無限純白的妳
---------------------------
--
其實我是來賺P幣的
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 115.82.21.244 (臺灣)
"
"smile035","[情報] 台灣pay 2020年轉帳免手續費","Wed Jan  1 11:16:37 2020","122","47","
又繼續免手續費囉!!!!
http://i.imgur.com/i93GJyh.jpg

馬上付立即收，台灣Pay QR Code掃碼收付簡單三步驟說明：
1. 下載「台灣行動支付公司」APP綁定「金融卡」。
(支援iOS 10.0(含以上)或Android 5.0(含以上)之裝置)
2. 選擇「掃碼收付」。
3. 互掃QR Code就完成收款/付款囉！
https://pse.is/LXE9P
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 27.247.67.178 (臺灣)
"
"lkkney","[情報] myprotein限時全站52折 至1/1 24時","Tue Dec 31 15:26:34 2019","281","171","註: 要買超過2500才能免運
https://www.myprotein.tw/
http://i.imgur.com/BX6Exla.jpg
乳清粉一袋2.5kg的打折後973元
我在蝦皮還沒看到低於1000的，
除非有折價券，不然真的有便宜。
不知道一包能放多久，
之前還屯了4公斤還沒喝完，
不然還想買…
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 39.9.172.247 (臺灣)
"
"qawsedzxc","Re: [討論] momo雙11,自己的紅利金自己要","Mon Dec 30 14:05:37 2019","255","87","大家記得去看一下紅利金有沒有進帳戶
我有收到簡訊
「momo客戶您好，因適逢雙11貨運量激增，商品預計4個工作天配送。
感謝您11/13消費滿萬元，將致贈100元momo幣，鑑賞期後置入您會員帳號，再次感謝您的
耐心等待。」
結果看了帳戶什麼都沒看到...
聯絡到真人客服才說要處理
https://i.imgur.com/8gs9sAt.jpg
https://i.imgur.com/JbrMaTT.jpg
※ 引述《syxuan (肥宅是一種態度)》之銘言：
: ※ 引述《jaric911 (阿瑤)》之銘言：
: : 貴為最大電商平臺，但是自己訂的遊戲規則都可以再三的變更，當初答應要給的賠償
還
: : 的這麼不干不脆，要不是紅利進可以轉移，真的我只會在pc買就好....以下是我跟客
服
: : 對話:
: : momoco2019-11-19 14:55:51
: : 抱歉讓您久等，因雙11購物節物量會暴增的關係，網站上有標示警語提醒顧客
: : -雙11物流出貨繁忙期，可能導致商品無法於指定日期到貨之情況，
: : 亦不符合快速到貨賠償條件，請您見諒。
: : 14:57:55我
: : 是的～～如果你們準時發貨因為貨量多而延遲我可體諒～但是你們公司分明就是等刷
卡
: : 入確定退貨朝過後才肯出貨！為了省運輸的費用～～而犧牲登出你們對消費者答應的
24
: : 時到貨服務～～這樣對嗎？
: : 14:58:23我
: : 請照你們當初的精神賠償100吧！！
: : momoco2019-11-19 15:00:30
: : 很抱歉，因有標示警語的部分，亦快速到貨無在指定日期到貨不符合賠償條件，請您
見
: : 15:03:00我
: : 沒有訂指定日期到貨～～～但沒有在你們規定的24小時送達阿！！
: : 15:04:27我
: : 10號下單～～～寫著最晚12號出貨結果14號才出～～這樣符合你的要求嗎？
: 先感謝原PO提供講稿~留到成功的地方~
: 我的論點是竟然都寫快速到貨了就應該快速到貨
: 再來出貨進度寫最慢23出貨到24才出已經超過了
: 先是自己跟客服反應一次沒用
: 一樣說結帳頁下面有註明檔期不符合賠償條件，跟客服要截圖或是有說明的頁面
: 客服只回11/7~11/25過了就把警語拿掉了無法提供
: 然後一直講都沒用
: 後來斷線重新連一次
: 就
: 把原PO的一行一行複製~
: 就成功了呢~
: https://imgur.com/Y1Fyh9H.jpg
: https://imgur.com/TJB5eTb.jpg
: https://imgur.com/Wm2YY1S.jpg
: 當初就是看快速到貨又滿常在momo買東西
: 該有的權益還是可以爭取
: 你要紅利金要先說
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.139.69.167 (臺灣)
"
"tim84312","[情報] 無印良品小白鞋週末特價$699","Sat Dec 28 09:54:35 2019","294","134","上週原本才想買而已，沒想到剛好等到特價了！
已經回購好幾次了，趁這次再買一雙起來
https://i.imgur.com/gIYmvfm.jpg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 111.250.205.244 (臺灣)
"
"medama","[公告] 水桶名單weiforever chopeansue GARIGI","Thu Dec 26 22:41:18 2019","165","37","1.
 作者  weiforever (查維爺)                                  看板  Lifeismoney
 標題  [情報] 外送乾水洗
→ pretzel     : https://i.imgur.com/TO7IIxl.png                   12/24 17:33
《４》禁止廣告文章分享，若廣告內容有省錢資訊提供，請先將原文寄給板主審核，
      通過後請務必於內文註明由哪位板主審閱過。若為書報雜誌網站上公開之需剪下
      、列印之折價券資訊分享，不在此限。（此點涵蓋意圖使用""簽名檔""或""推文""
      宣傳之廣告文案）
　　　違規處份★刪文備份、水桶六個月，累犯永久水桶+退文★
weiforever水桶六個月
2.
文章代碼(AID): #1U19DiOf (Lifeismoney)
(medama 刪除 chopeansue 的推文: 禁止個人推薦碼)
《９》發表非法、非正當（意圖圖利自身卻危害他人）的省錢方式。
      包含卡號/廣告連結/紅利連結等文章、推文及簽名檔皆禁止。
　　　違規處份★刪文備份、水桶一年(2017/08/04修改)，累犯永久水桶+退文★
chopeansue水桶一年
3.
文章代碼(AID): #1U176HAD (Lifeismoney)
(medama 刪除 GARIGI 的推文: 禁止徵求)
《５》禁止發表販售、轉讓、交換、徵求物品文章（含簽名檔、推文）。
　　　物品內容 包含但不限定實體物品（群組、序號等）
　　　違規處份★刪文備份、水桶三個月，累犯永久水桶+退文★
GARIGI水桶三個月
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 180.217.119.3 (臺灣)
"
"kidstrife","[情報] 家樂福線上購物滿999折100","Thu Dec 26 10:40:45 2019","143","129","
線上購物輸入折扣碼

WISHEC100
WISHDISC100

滿999 折扣100
期限到2019/12/31為止
每個帳戶限使用一次
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 118.171.33.137 (臺灣)
"
"uogyep","[情報] Line Point 1+1","Wed Dec 25 10:01:28 2019","289","201","Line Point
https://i.imgur.com/TteKDli.jpg
https://i.imgur.com/Di01Q0c.jpg
geemer大提供：
小三美日加會員20點，謝謝。☆請注意別選門市，因有網友回報選門市反而拿不到，謝謝
☆

Line TV相關
1. 聖誕佳節親友同樂12/20~12/25 6挑4觀看。最後一天！

2. 99億的女人 12/23 10:00~12/27 10:00 5挑3觀看。
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 61.231.82.163 (臺灣)
"
"royroy666","[情報] 全家APP必勝客400點換購3個小批薩399元","Mon Dec 23 09:16:42 2019","251","156","
這次點數換購又開始了 但期限比較短 不到一個月
剛好在耶誕節前來一波
My famiport>我的點數>點數兌換>票券/點數卡
https://i.imgur.com/MRHH2jU.jpg
口味可以補差價（以我上次買的經驗）
另外還有肯德基優惠 也是400點
https://i.imgur.com/e2sjTi3.jpg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 114.46.134.124 (臺灣)
"
"joseph8225","[情報] 2019 威力導演16 LE版 限時免費下載","Fri Dec 20 17:58:19 2019","597","109","連結：
https://de.cyberlink.com/stat/events/seeding/deu/Computerbild_2/PDR16LE_2019dec/index.jsp
輸入資料並在Gutscheincode欄位輸入COBIPDR16
下一頁會有金鑰並給下載連結
要再安裝檔案時輸入
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 60.250.155.49 (臺灣)
"
"medama","[公告] 未滿1元之集點資訊 請集中在本篇推文","Thu Dec 19 22:52:51 2019","54","189","前一篇置底文推文數過多
https://www.ptt.cc/bbs/Lifeismoney/M.1574597540.A.9ED.html
開新的一篇方便推文討論

-----------------------------------------------------------------
★價值未滿1元之點數文不可單獨貼文，違者視情況刪除
原則上點數價值需以常態折抵無條件限制購物金之最低比例換算。
happygo openpoint uupon等時常有限時優惠兌換活動之點數可放寬標準為：
happygo:2點以上 openpoint:200點以上 uupon:2點以上
但以上點數折抵活動若低於此比例，亦不可單獨貼文，違者視情況刪除。
範例：HG簽到集點1點不可單獨貼文，一篇文章內含多個集點1點活動亦同。
但貼文中如有2點以上活動，可順道貼出1點集點活動。
OP點數3000點換10元茶葉蛋低於以上比例，不可單獨貼文。
★抽獎活動之點數價值，以最小獎（參加獎）價值為計算基準。
如果最小獎（參加獎）是商品折價券，且折價幅度並未優於當下常態優惠，
則該折價券價值以零元計算。
範例：假設某抽獎活動參加獎是手機滿萬折百折價券，但折價後明顯比市價貴，
或者活動當下已有免費不需抽獎的方式可獲得相同或更優惠之折價券，
則該折價券價值以零元計算。
★連續簽到活動，以單次簽到點數價值計算，3天內平均每次簽到點數價值須1元以上，
第4天後每多一天，平均每次簽到點數價值須增加0.1元
範例：連續30天的簽到活動，平均每次簽到點數價值須為1+0.1*26=3.6元以上，
意即連續簽到30天後總點數價值必須為3.6*30=108元以上。
（所謂連續簽到活動，指的是活動期間中斷簽到則單次簽到未滿一元之活動）
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 180.217.119.3 (臺灣)
"
"ezJapan","[情報] 全聯衛生紙面紙廚紙滿299折40最後一天","Thu Dec 19 00:56:41 2019","351","155","https://i.imgur.com/iItYPHF.jpg
去全聯補貨看到
今天已經是最後一天了
12.06~12.19
不一定比小學堂六串-100便宜
例如買廚房紙巾
話說我覺得家人用紙量有點誇張
10.13 全聯滿1000送1000點活動
買了
六袋350張*6平版
六袋70張*6廚房紙巾
五個人用
12.18 平版剩一袋 廚紙兩袋
抽取式衛生紙也是一週一袋10包120抽在消耗的
平版400張一包10元 抽取0.05一抽還會回來嗎..
--
https://i.imgur.com/zguYZdO.jpg
發廢文順便拜月老
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 36.226.161.108 (臺灣)
"
"Chiang0409","[情報] Openpoint app週四會員驚喜","Wed Dec 18 00:18:48 2019","78","136","http://i.imgur.com/oxCz0bv.jpg
那個鮮蔬烤雞我們姑且略過
這個凱撒風味起司堡不知道吃起來味道如何?
這次還多了個電子書1折券及濾掛咖啡~~

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.141.236.213 (臺灣)
"
"simple2359pp","[情報]有效痘痘問卷回饋Line Points 10點","Tue Dec 17 00:48:33 2019","38","118","【活動名稱】痘痘募集中！
【時間】～2019/12/22(本周日)
【內容】上傳一顆清楚不失焦的你的痘痘照加回答幾個問題
【回饋】一份有效問卷就回饋Line Points 10點
只要是有效問卷（不是亂傳照片亂回答），「非及時發送」，最慢兩個月內回饋，
五百份發完即止。

幫朋友轉發這個活動，自己是已經拿到2次回饋點數(一次10點，目前已拿到20點)，
覺得蠻容易拿到的，原則上不要盜網路圖片，臉上痘痘拍一拍不要失焦不要糊掉是重點！
周邊親友拍一拍其實就可以拿好幾份回饋了～
＊問卷是匿名的
＊這不是抽獎，只要達成拍照任務(清晰痘痘、不失焦、不模糊)和回答問題就可以拿點摟！
【活動連結】https://forms.gle/saooYCvQmUE5fsC99
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 36.228.214.196 (臺灣)
"
"danceking01","[討論] UUPON點數轉換成Line Point問題請教","Sun Dec 15 21:00:10 2019","534","114","請問一下：
今年的UUPON點數可以轉成Line Points點數嗎？
我剛剛去UUPON APP看，沒看到可以轉成Line Points點數的選項
但是Line APP裡面，卻有可以將Line Points轉成UUPON點數的選項
所以想請問一下，現在的UUPON點數還可以轉換成Line Points嗎？
--
首要的是『心靜』，唯有內心平靜才能獲得強大的力量！
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 119.14.184.86 (臺灣)
"
"peterlin495","[新聞] 燦坤推出 iPhone 換電池優惠：一月前只","Sat Dec 14 15:01:31 2019","555","159","燦坤推出 iPhone 換電池優惠：一月前只要 888 元
https://applealmond.com/posts/63995
覺得 iPhone 電池太老舊，導致電量用噴的嗎？燦坤在 2019 年末推出 iPhone 電池舊換新
活動，在2020 年 1 月 6 日以前到燦坤更換手機電池，最低只要 NT$888 元起，如果覺得
手機電池已經快掛了，趕快趁這次活動更換！詳細活動辦法與注意事項請見本篇說明。
燦坤 iPhone 電池舊換新活動
燦坤這次針對 iPhone 推出的電池更換活動，指定機型只要 888 元、iPhone X 也只要 168
8 元，比起原廠的更換費用非常划算，各位蘋果用戶請務必留意這次優惠。
燦坤 iPhone 電池舊換新活動時間：2019/12/05 至 2020/01/06
更換地點：全台燦坤 AppleShop，地點請點此查詢。
https://i.imgur.com/2pzlAKL.jpg
本次活動，在全台燦坤 AppleShop 都可以更換，價格如下：
iPhone 7 / 7 Plus：電池舊換新 NT$888 元
iPhone 8 / 8 Plus：電池舊換新 NT$888 元
iPhone X：電池舊換新 NT$1,688 元
而蘋果原廠更換電池的價格如下：
iPhone 7 / 7 Plus：原廠換電池費用 NT$1,590 元
iPhone 8 / 8 Plus：原廠換電池費用 NT$1,590 元
iPhone X：原廠換電池費用 NT$2,190 元
https://i.imgur.com/lUhd2s3.png
至於其他機型如 iPhone XS / XS Max、iPhone 11 系列、iPhone SE 或是更舊的 iPhone 6
s 等等都沒有，只有以上列出的機型可以有這次電池舊換新的優惠而已。
燦坤換的 iPhone 電池是副廠的嗎？
燦坤的 AppleShop 是蘋果官方的「授權維修中心」，因此用的料件、SOP 等等都是蘋果授
權的，不必擔心在這裡換到劣質電池（燦坤不會冒著被蘋果懲處的風險做這種事），因此大
家可以放心的在這裡更換，也不會影響到蘋果的保固。
https://i.imgur.com/K1F8jAW.jpg
我的 iPhone 該換電池了嗎？
如果覺得手機很耗電，不一定是電池老化的關係；iPhone 用戶可以到「設定」>「電池」>
「電池健康度」裡面查詢，若健康度低於 90% 再考慮更換（甚至可以低到 80% 再考慮更換
，這邊就依照大家自己的感受決定）。
https://i.imgur.com/maNLcCo.png
若電池健康度顯示如下圖這樣的畫面，那代表你曾更換過副廠電池，因此 iOS 無法顯示正
確的電池健康度；如果無法顯示電池健康度，也可以考慮趁這次機會到燦坤換回原廠授權電
池：
https://i.imgur.com/1PJwb5q.png
如果電池健康度夠，但是又覺得很耗電的話，有可能是使用習慣與設定的關係，就不要花冤
枉錢換電池了，建議可以參考：

o'_'oo'_""oo""_'oo'_'o
繼之前換電池890，現在又有優惠了，比之前890還便宜兩元，如果最近要換電池就不用去外
面換了，還是回原廠比較安心☺
--
Sent from my Samsung Galaxy Note10+
○ PiTT // PHJCI
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.141.213.200 (臺灣)
"
"alorn","7-11openpoint點數換衛生紙","Fri Dec 13 15:05:38 2019","410","119","
在這看到很多分享，終於有也可以分享的
今天看到每個人限定一串，一天1500組
用7-11點數兌換的，
15000點還不錯，點數多的可以考慮！
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 1.161.54.245 (臺灣)
"
"sjory","[情報] 京東 羅技優惠（推薦G502）","Thu Dec 12 21:14:59 2019","561","154","
台幣2k左右的g502 HERO
京東買只要279人民幣（約1227台幣）
http://i.imgur.com/rX3LEKc.jpg
有需要的網友可以考慮一下
-----
Sent from JPTT on my Xiaomi Redmi Note 8 Pro.
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 220.137.118.120 (臺灣)
"
"happy369852","[情報] 台灣華歌爾廠拍12/13-14","Thu Dec 12 13:26:06 2019","324","129","台灣華歌爾廠拍特賣會
特賣會日期:
108年12月13日(星期五)早上09:00~下午15:30
108年12月14日(星期六)早上08:15~下午15:30
特賣會地點:
台灣華歌爾桃園工廠物流中心地下室
(桃園市龜山區興邦路２９號地下室)
============================================
https://i.imgur.com/WwSfGhE.jpg
DM表示各品牌都有的樣子
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 114.137.228.167
"
"cindys2080","[情報] 上班族保健食品雙12囤貨","Thu Dec 12 02:55:52 2019","428","43","上班族雙12囤貨～

美國培恩葉黃素6瓶組$1888
活動剩最後3天，有折價券可以用，結帳時注意一下
momo的活動：
https://www.momoshop.com.tw/category/DgrpCategory.jsp?d_code=1200500877&p_orderType=1

農會益生菌2盒$1000
1盒有30包(粉末狀)，順便幫爸爸屯了半年的份量
南農電舖：
https://www.buy.org.tw/Body02.asp?PNo=4591
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 114.39.71.36 (臺灣)
"
"luckycan","Fw: [情報] 罪惡童話 練等 領取 Beanfun零用金","Wed Dec 11 14:37:25 2019","208","189","※ [本文轉錄自 MobilePay 看板 #1Ty8r7Ag ]
作者: luckycan (罐頭) 看板: MobilePay
標題: [情報] 罪惡童話 練等 領取 Beanfun零用金
時間: Wed Dec 11 14:31:32 2019
https://i.imgur.com/gRJGFGm.png
https://i.imgur.com/MbfBKep.png
我的手機是iPhone6+
剛剛下載進遊戲登入就閃退
只能含淚看各位領了
補一下領取路徑：
Beanfun APP -> 神好康 -> 情報 -> 公主給你零用錢啦！
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 36.229.138.156 (臺灣)
"
"a12123332004","[情報] 咖啡講 莊園濾掛咖啡 平均一包9.5元","Tue Dec 10 22:16:16 2019","188","100","Caffè Chat 咖啡講，鑑定師莊園濾掛咖啡50包 $475元
平均一包$9.5元
https://reurl.cc/nV4x21
只有試過中美非洲，還沒喝過拉丁美洲，這次要來試試看
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 114.37.253.115 (臺灣)
"
"uogyep","[情報] Line Point 1","Tue Dec 10 10:01:06 2019","595","149","https://i.imgur.com/YpyTPcQ.jpg
Line TV
年末最後一天到中午12點。
美味滿閣跟盤點TOP6第二天。
以上每集5點，VIP十點。
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 36.229.181.98 (臺灣)
"
"Uruz0620","[情報] 肯德基12/9吃雞日優惠卷 9塊雞桶359元","Mon Dec  9 15:37:53 2019","113","172","只有今天，一日限定想吃的快去平均一塊39.88........
https://i.imgur.com/97A7z0S.jpg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 118.233.93.116 (臺灣)
"
"peterlin495","Re: [情報] PowerSync 6開6插延長線特價299","Sun Dec  8 15:04:28 2019","223","192","上個月的延長線特價 這個月又出現了，
而且這次版本 有加註是
通過經濟部標準檢驗局2018 年最新安全規範檢驗
如果上次沒買到的可以看看
https://i.imgur.com/ukmZpxP.jpg

..
先下單兩組☺
https://i.imgur.com/AN3bQOR.jpg
--
Sent from my Samsung Galaxy Note10+
○ PiTT // PHJCI
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 111.82.205.7 (臺灣)
"
"charles0129","[情報] 環保集點 兌點優惠","Sat Dec  7 02:17:23 2019","88","86","[環保集點 X 7-ELEVEN] 2019紅利點數好好換命運拉霸機抽iPhone 11 128G！
活動期間：2019年12月4日起至2020年1月14日

自2019/12/4起前往7-ELEVEN的ibon兌換「環保綠點精選商品」(包括自備杯咖啡)，持
ibon機台的抽獎券，即可參加週週抽iPhone11的活動 ! 除了iPhone11還可以抽現金抵用
券唷，心動不如馬上行動，趕快出發兌換囉 !

好康再加碼，為回饋環保集點會員，活動期間兌換指定綠點商品①麥香綠茶TP300ml、②
泡舒洗潔精-綠茶去油除腥600g可再回贈50%點數，限時限量，換完為止！(*請注意：如獲
本活動之回贈點數，將不再重覆獲得【回饋祭】之贈點)

活動網址：http://bit.ly/2LseJCm
IBON 網頁顯示限量2000份
https://i.imgur.com/Bhv7VVa.png
頁面有兩種分類，要選會回饋50%的
剛剛去兌換泡舒還有，不過系統超爛
如果出現
「重試交易」
「重試交易adfaio3413248asdlfijadslfip1」
「特約商餘額與XXXXX不同，請洽客服人員」
都可以忽略，直接重頭再按一次
(可能要按好幾次才會成功一次...)
印出的兌換券期限到2020/01/21
另外 7-11 抽獎機會一張一次，所以在意的人一次只能換一瓶

========================================
[回饋祭]
與環保集點一起共同愛地球的你/妳，於活動期間消費綠色商品或利用點數折抵綠點商品
（價值2,000(含)綠點以上）環保署加碼贈2,000綠點！搭配綠色消費既有回饋點數再讓環
保點數源源不絕，一起環保集點愛地球！
除了加碼回饋2,000綠點，還可再獲得百萬綠點抽獎資格！還在等什麼~快來集點抽大獎！
活動期間：2019.09.01 至 2019.12.31止　（開始很久了可是好像沒找到有人PO）

[活動內容]
第一響：綠色生活集點趣
至合作通路購買綠點商品或是利用點數折抵綠點商品(價值2,000(含)綠點以上)，每件
加碼回贈2,000綠點！
第二響：支持環保，BUY家有禮 – 週週抽百萬綠點
環保集點超好康，活動期間符合第一響的活動資格，還可再參加抽獎活動，每週每通路
送出「百萬綠點」！

[活動範圍]
合作通路／載具：
大潤發量販店／大潤發會員卡或手機條碼
愛買量販店／HappyGo卡或手機條碼
全國電子／全國電子會員
東森購物網／東森會員帳號
統一超商 / 悠遊卡、一卡通或愛金卡icash2.0
萊爾富 (有衛生紙可以換，要從網頁先拿兌換序號再去印小白單)

P.S. 與7-11兌點回饋50%只能擇一，應該是根據點選的分類決定


另外，網頁版的點數查詢怪怪的，今年要到期的點數兌換以後不會變少，只有總點數變少
已詢問官方

前面有人PO綁定萊爾富會拿到點數，還沒綁的可以綁一下

--
推 tiefenwald: 你竟然看得懂他的字,我看成折腸人04/25 00:27
推 Miriamlai: 我看成機場人，想說是啥。（滿頭問好）04/25 01:15
推 HKDW: 請問樓上 滿頭問好是頭上冒出 您好您好您好您好您好您好您好04/25 02:09
→ HKDW: 您好您好您好您好您好您好您好您好您好您好您好您好您好您好04/25 02:09
→ HKDW: 您好您好您好您好您好您好您好您好04/25 02:09
→ HKDW: 手機當機啦幹
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 122.116.146.58 (臺灣)
"
"maxsv45","Re: [情報] Amazon HP 14吋 FHD i5-1035G4 特價","Fri Dec  6 12:33:58 2019","575","9","有下單的朋友請注意，若收到UPS進口貨件通知Email，可以不用回覆。因為己經在Amazon
預付關税，UPS直接處理。今天己經接到UPS到貨電話通知，以上分享。

※ 引述《maxsv45 (maxsv45)》之銘言：
: HP筆電大特價，Amazon直寄台灣含運費+關稅共381美金(約12000台幣)
: 建議能自行升級Ram和SSD者再購買
: 傳送們:https://reurl.cc/k5vR2r
: 隱藏小秘技，使用Befrugal額外賺回饋金 步驟如下：
:  1.註冊Befrugal
: 2.從Befrugal搜尋""Amazon""後，跳轉Amazon
: 3.再從Amazon搜尋""New 2020 HP 14"" FHD IPS LED 1080p Laptop Intel Core i5-1035
G4
:  ""
: 4.挑選格價為""349""的品項
: 5.下單
: 6.爽等領貨
: 注意事項： #美規鍵盤 #沒有RJ45網路孔 #沒有保固
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 39.10.62.61 (臺灣)
"
"boycher2000","[情報] Line 官方嚴選 12月 好禮集8點","Thu Dec  5 13:51:45 2019","528","132","
一、活動時間
2019/12/5（四）12:00 - 2019/12/12（四)）23:59（台灣時間，下同）
https://i.imgur.com/T1KQMew.png
https://i.imgur.com/QuAZhQp.png
https://i.imgur.com/auMkpxJ.png
https://i.imgur.com/7rYWhgR.png
想自己看的就自己點網址
https://reurl.cc/M7GD5p
八點可以換頸枕覺得不錯
應該是這四款吧?蠻可愛的
https://i.imgur.com/QhzGa7s.png
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 118.163.132.180 (臺灣)
"
"juliet96","[討論] 該等愛奇藝特價還是買其他平台會員","Wed Dec  4 16:33:03 2019","220","61","爬過文
去年11月有一段時間5折
11月初還有vip特價
新春還有買一送一
但今年下半年度只有一個愛奇藝年費999
momo還限量(...沒搶到
想問問版友應該要等等看愛奇藝不知道會不會有的特價
還是直接觀望別家 買別的平台的會員
(但中國戲劇 和韓劇 應該是愛奇藝最齊全 比較常看這兩種
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 27.247.41.61 (臺灣)
"
